ViPS,WER,CER,BertScore,SemanticSimilarity
0.9426935721896916,0.25,0.12121212121212122,0.9559581875801086,0.7580448389053345
0.8593854153678142,0.42857142857142855,0.22784810126582278,0.9274392127990723,0.652190089225769
0.961425367343611,0.10526315789473684,0.125,0.9384306073188782,0.7208849787712097
0.870005033590145,0.35714285714285715,0.21739130434782608,0.9079763293266296,0.7604121565818787
0.92,0.1875,0.1686746987951807,0.9625124931335449,0.8803024888038635
0.7310511862849711,0.8571428571428571,0.647887323943662,0.8204285502433777,0.23679673671722412
0.9258217701508044,0.3333333333333333,0.2,0.9132440090179443,0.20654918253421783
0.8726779575003185,0.5,0.3,0.8766512274742126,0.3664456307888031
0.8627732803292159,0.2857142857142857,0.18309859154929578,0.9217424988746643,0.7673315405845642
0.9655433368506021,0.21428571428571427,0.12,0.9482539296150208,0.5618969798088074
0.9827002681099473,0.14285714285714285,0.05,0.9362978339195251,0.7944729328155518
0.9285714285714286,0.1875,0.07317073170731707,0.9819183349609375,0.930138111114502
0.9987494814974096,0.07692307692307693,0.030303030303030304,0.9637271165847778,0.8812211155891418
0.947239037433092,0.0625,0.06976744186046512,0.9842444658279419,0.7279485464096069
1.0,0.0,0.0,0.9999999403953552,1.0000001192092896
0.9257722982290242,0.38461538461538464,0.21621621621621623,0.9392616152763367,0.8801491260528564
0.9073965059004744,0.16666666666666666,0.13114754098360656,0.9640107154846191,0.859459400177002
0.8738962782892956,0.6363636363636364,0.37209302325581395,0.856633186340332,0.4320051074028015
0.9047687232465496,0.23076923076923078,0.2153846153846154,0.9372745752334595,0.8665037155151367
0.8836035958644052,0.25,0.20754716981132076,0.9095854759216309,0.5818051099777222
0.968061799693054,0.14285714285714285,0.041666666666666664,0.9754822850227356,0.6969056725502014
0.9346116156571673,0.2857142857142857,0.1643835616438356,0.9178306460380554,0.5783675312995911
1.0,0.0,0.0,0.9999999403953552,1.0000001192092896
0.8933409064981732,0.4,0.24193548387096775,0.9050384759902954,0.24817253649234772
0.9698376594673844,0.3333333333333333,0.16981132075471697,0.8873686194419861,0.40205177664756775
0.9983717182875635,0.1,0.058823529411764705,0.9888749122619629,0.9592102766036987
0.92521281456223,0.26666666666666666,0.11428571428571428,0.9471144080162048,0.775056004524231
0.937453788249628,0.07692307692307693,0.08955223880597014,0.9599083065986633,0.5991607308387756
0.8376842560693238,0.5,0.2807017543859649,0.8685399889945984,0.6650858521461487
1.0,0.0,0.0,1.0,1.0000001192092896
1.0,0.0,0.0,0.9999998807907104,1.0
0.8904167683172973,0.5,0.2711864406779661,0.9177541732788086,0.5275947451591492
0.8569523653084297,0.5714285714285714,0.2898550724637681,0.9061501622200012,0.8235737681388855
0.9824561403508771,0.08333333333333333,0.03125,0.9711072444915771,0.6622490882873535
1.0,0.0,0.0,1.0,1.0
0.8186645506864139,0.5833333333333334,0.43636363636363634,0.867765486240387,0.5024939775466919
0.9976008487978819,0.07692307692307693,0.014705882352941176,0.9686434268951416,0.7659531235694885
1.0,0.0,0.0,1.0,1.0000001192092896
0.8761871516224208,0.3333333333333333,0.24489795918367346,0.9292317628860474,0.35953259468078613
1.0,0.1111111111111111,0.018518518518518517,0.9597174525260925,0.6840501427650452
0.8990092356566473,0.45454545454545453,0.17307692307692307,0.8988867998123169,0.39302945137023926
0.6020971628582663,0.9,0.6792452830188679,0.8551117777824402,0.13988427817821503
0.8481653973844618,0.5833333333333334,0.3125,0.8822731375694275,0.4693208634853363
0.9053481619501148,0.25,0.10638297872340426,0.9403574466705322,0.8614252209663391
0.8843286260694917,0.2857142857142857,0.2413793103448276,0.8830128312110901,0.48337894678115845
0.9967632678502418,0.18181818181818182,0.08333333333333333,0.9611339569091797,0.8194991946220398
0.9148936170212766,0.16666666666666666,0.1111111111111111,0.9545162320137024,0.6505630016326904
0.9477192499904886,0.2222222222222222,0.16666666666666666,0.9162053465843201,0.9228981733322144
1.0,0.0,0.0,1.0,1.0
0.8204928534581543,0.6666666666666666,0.3620689655172414,0.8206896781921387,0.30824461579322815
1.0,0.0,0.0,0.9999998211860657,1.0
0.9028352703439484,0.25,0.11764705882352941,0.9360831379890442,0.6783246994018555
0.9203654000527809,0.2727272727272727,0.2692307692307692,0.9407876133918762,0.9152523875236511
0.7590581085911371,1.0,0.6818181818181818,0.8347477316856384,0.20760498940944672
0.8461848461736309,0.5555555555555556,0.3333333333333333,0.8725122809410095,0.5895161032676697
0.9519239350673718,0.16666666666666666,0.09433962264150944,0.9592747092247009,0.7458270192146301
1.0,0.0,0.0,1.0000001192092896,1.0
0.9787379371323641,0.09090909090909091,0.03508771929824561,0.9877156019210815,0.9943287968635559
1.0,0.0,0.0,1.0000001192092896,1.0
0.8549345168968572,0.6,0.2830188679245283,0.884276270866394,0.6063441038131714
0.9784601787456446,0.07142857142857142,0.0625,0.9791045188903809,0.6908614635467529
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,1.000000238418579,1.0000001192092896
0.9130434782608696,0.09090909090909091,0.10204081632653061,0.9865034818649292,0.9865690469741821
0.8516221571302744,0.3333333333333333,0.21153846153846154,0.9347386956214905,0.6307178735733032
0.8829386639113114,0.5,0.17857142857142858,0.8794137835502625,0.26872941851615906
0.9118941401461755,0.18181818181818182,0.14285714285714285,0.9645224213600159,0.9557890295982361
