Word,Dist,Accuracy,Phoneme_Correct,Phoneme_Correct_Percentage,Levenshtein,MaFI
dier,1.2566693722943723,0.0,1.1818181818181819,0.29545454545454547,4.636363636363637,-1.2566693722943723
different,0.7071428571428571,0.3,5.4,0.675,3.7,-0.7071428571428571
differently,1.176388888888889,0.0,3.7,0.4111111111111111,6.8,-1.176388888888889
difficult,1.1185763888888889,0.1,3.2,0.4,6.0,-1.1185763888888889
dig,1.2425000000000002,0.0,0.4,0.13333333333333333,3.0,-1.2425000000000002
digging,1.72,0.0,0.35,0.07,4.8,-1.72
dinner,1.356875,0.0,1.5,0.3,4.1,-1.356875
dinosaur,1.3216282894736842,0.10526315789473684,3.1578947368421053,0.39473684210526316,6.157894736842105,-1.3216282894736842
dip,0.9530257936507935,0.0,1.3333333333333333,0.4444444444444444,3.888888888888889,-0.9530257936507935
direction,1.5124999999999997,0.0,3.3,0.4125,6.9,-1.5124999999999997
dirt,1.4477083333333334,0.0,2.0,0.5,4.3,-1.4477083333333334
disastrous,1.422986111111111,0.0,4.4,0.48888888888888893,7.9,-1.422986111111111
dish,1.0952083333333333,0.1,1.4,0.4666666666666666,4.1,-1.0952083333333333
dishwasher,1.0072296626984127,0.2,4.5,0.5625,4.5,-1.0072296626984127
dismember,0.69765625,0.4,6.1,0.6777777777777778,3.6,-0.69765625
dispensary,1.126736111111111,0.16666666666666666,4.833333333333333,0.5370370370370371,5.666666666666667,-1.126736111111111
disposable,1.1045454545454545,0.0,4.6,0.41818181818181815,7.1,-1.1045454545454545
distinguish,1.2739583333333333,0.0,5.583333333333333,0.5583333333333333,8.416666666666666,-1.2739583333333333
do,1.1125,0.0,1.0,0.5,1.6,-1.1125
docket,1.33125,0.0,2.1818181818181817,0.43636363636363634,4.454545454545454,-1.33125
dockland,1.1736111111111112,0.0,2.3333333333333335,0.33333333333333326,5.666666666666667,-1.1736111111111112
doctor,1.390480324074074,0.05555555555555555,3.6666666666666665,0.6111111111111112,5.722222222222222,-1.390480324074074
documentary,1.4504132231404958,0.0,4.0,0.33333333333333337,9.545454545454545,-1.4504132231404958
does,1.413125,0.0,0.6,0.15,4.0,-1.413125
dog,1.1401442307692309,0.23076923076923078,1.1282051282051282,0.37606837606837606,3.1025641025641026,-1.1401442307692309
doing,1.4194345238095238,0.2,1.1,0.275,4.0,-1.4194345238095238
doll,1.177357456140351,0.15789473684210525,1.263157894736842,0.42105263157894735,2.473684210526316,-1.177357456140351
dolphin,1.052015128968254,0.225,3.15,0.525,3.775,-1.052015128968254
dominoes,1.0513980263157894,0.21052631578947367,3.6842105263157894,0.4605263157894737,4.684210526315789,-1.0513980263157894
done,1.3947916666666667,0.0,0.7,0.2333333333333333,3.5,-1.3947916666666667
door,0.8538690476190476,0.23333333333333334,1.5333333333333334,0.5111111111111111,2.3333333333333335,-0.8538690476190476
doormat,1.1316964285714286,0.09090909090909091,2.8181818181818183,0.4696969696969697,4.545454545454546,-1.1316964285714286
dough,0.8080439814814815,0.1111111111111111,2.0,0.6666666666666666,1.7222222222222223,-0.8080439814814815
dove,1.0793335137085138,0.047619047619047616,0.5714285714285714,0.19047619047619047,3.761904761904762,-1.0793335137085138
down,0.5037499999999999,0.3,3.1,0.775,1.7,-0.5037499999999999
dozen,1.19125,0.1,1.6,0.32,4.4,-1.19125
drag,1.0207291666666667,0.0,1.3,0.325,3.7,-1.0207291666666667
dragon,1.3441751700680273,0.047619047619047616,1.6666666666666667,0.2777777777777778,5.190476190476191,-1.3441751700680273
dragonfly,1.066287878787879,0.2777777777777778,5.333333333333333,0.4848484848484848,6.555555555555555,-1.066287878787879
drainer,1.2265963203463204,0.0,2.8181818181818183,0.40259740259740256,4.818181818181818,-1.2265963203463204
drainpipe,0.7184027777777777,0.3,4.9,0.6125,4.2,-0.7184027777777777
dramatise,0.9123798076923078,0.23076923076923078,4.230769230769231,0.5288461538461539,4.615384615384615,-0.9123798076923078
draw,0.5125,0.4,2.1,0.7,1.6,-0.5125
drawer,1.1154513888888888,0.16666666666666666,2.1666666666666665,0.5416666666666666,2.8333333333333335,-1.1154513888888888
dream,0.24625,0.5,3.4,0.85,1.1,-0.24625
dress,0.8510260025062656,0.10526315789473684,1.9473684210526316,0.4868421052631579,3.0526315789473686,-0.8510260025062656
dresser,1.1106436011904761,0.0,3.1,0.5166666666666667,5.35,-1.1106436011904761
drift,0.32208333333333333,0.5,4.2,0.8400000000000001,1.3,-0.32208333333333333
drilling,1.344122023809524,0.0,2.0,0.33333333333333337,5.1,-1.344122023809524
drink,0.90625,0.15,2.55,0.51,3.15,-0.90625
drinker,0.9395833333333334,0.2,3.8,0.5428571428571429,4.0,-0.9395833333333334
drinking,1.1474062761069341,0.05263157894736842,3.473684210526316,0.4962406015037594,4.947368421052632,-1.1474062761069341
drip,0.335625,0.3,3.0,0.75,1.4,-0.335625
drive,0.378125,0.5,3.9,0.78,1.4,-0.378125
driver,0.43377976190476186,0.7,5.7,0.8142857142857143,1.7,-0.43377976190476186
drooling,1.2954545454545454,0.0,1.8181818181818181,0.30303030303030304,4.545454545454546,-1.2954545454545454
drop,0.490625,0.4,3.2,0.8,1.3,-0.490625
droplet,0.7624007936507937,0.18181818181818182,4.2727272727272725,0.6103896103896104,4.181818181818182,-0.7624007936507937
drug,0.738482142857143,0.0,2.0,0.5,3.2,-0.738482142857143
drum,1.6827876984126984,0.047619047619047616,0.6190476190476191,0.15476190476190477,3.761904761904762,-1.6827876984126984
drumming,1.0782142857142856,0.0,2.8,0.4666666666666667,4.2,-1.0782142857142856
drums,1.3492224702380953,0.05,1.5,0.3,4.5,-1.3492224702380953
dry,0.6071875,0.3,3.0,0.75,1.4,-0.6071875
duck,1.6814771303258145,0.05263157894736842,0.42105263157894735,0.14035087719298245,3.736842105263158,-1.6814771303258145
dumbo,1.4545833333333333,0.0,0.9,0.18,4.3,-1.4545833333333333
dump,0.9820833333333333,0.1,1.8,0.45,3.1,-0.9820833333333333
dust,1.1266964285714285,0.1,2.2,0.55,3.4,-1.1266964285714285
dvd,1.4959381764069266,0.0,0.6,0.2,7.4,-1.4959381764069266
dwarfing,0.8553571428571429,0.1,3.9,0.5571428571428572,3.4,-0.8553571428571429
dystopia,1.3340277777777776,0.0,3.4,0.37777777777777777,6.8,-1.3340277777777776
each,1.191875,0.0,1.6,0.4,3.8,-1.191875
eagle,1.6431671626984128,0.0,1.0,0.25,4.333333333333333,-1.6431671626984128
ear,1.0484375,0.05,1.15,0.575,2.65,-1.0484375
earmuffs,1.068121693121693,0.3888888888888889,3.2777777777777777,0.5462962962962963,3.8333333333333335,-1.068121693121693
earring,0.8839806547619048,0.2,2.65,0.6625,2.7,-0.8839806547619048
easily,0.8718439980158729,0.3333333333333333,2.9166666666666665,0.5833333333333334,3.4166666666666665,-0.8718439980158729
eastern,1.33125,0.0,2.6666666666666665,0.4444444444444444,4.166666666666667,-1.33125
easy,0.5573958333333333,0.5,2.3,0.7666666666666666,1.7,-0.5573958333333333
eat,0.7052083333333334,0.3,1.3,0.65,1.55,-0.7052083333333334
eating,1.4674479166666667,0.1,1.6,0.4,3.55,-1.4674479166666667
educational,1.24905303030303,0.0,6.833333333333333,0.5256410256410257,8.666666666666666,-1.24905303030303
eel,1.4072767857142856,0.0,0.8,0.4,4.4,-1.4072767857142856
effort,0.7246031746031746,0.4444444444444444,3.0,0.6000000000000001,2.7777777777777777,-0.7246031746031746
egg,1.4213541666666667,0.075,0.35,0.175,2.925,-1.4213541666666667
eggplant,1.3740335933223866,0.06896551724137931,2.5517241379310347,0.3645320197044335,5.862068965517241,-1.3740335933223866
eggrolls,1.4464546783625731,0.05263157894736842,2.789473684210526,0.34868421052631576,6.157894736842105,-1.4464546783625731
egyptian,1.1059337797619047,0.3333333333333333,4.583333333333333,0.5092592592592592,5.5,-1.1059337797619047
eighteen,1.574215367965368,0.0,1.3636363636363635,0.2727272727272727,4.454545454545454,-1.574215367965368
elastic,1.4328102453102454,0.0,2.5454545454545454,0.3636363636363636,6.0,-1.4328102453102454
elbow,0.3120653195488721,0.7368421052631579,4.2631578947368425,0.8526315789473684,1.1578947368421053,-0.3120653195488721
elderly,1.3947916666666667,0.0,3.1,0.4428571428571428,5.3,-1.3947916666666667
electric,0.5753472222222222,0.6,6.3,0.7875,2.4,-0.5753472222222222
electrify,0.11442550505050504,0.5833333333333334,10.0,1.0,0.75,-0.11442550505050504
electronic,0.3488068181818182,0.5,8.3,0.8300000000000001,2.1,-0.3488068181818182
elephant,0.9680493551587303,0.25,3.85,0.55,4.3,-0.9680493551587303
elevator,0.3224392361111111,0.75,7.75,0.861111111111111,1.55,-0.3224392361111111
eligibility,1.1990056818181816,0.1,7.0,0.5384615384615385,9.7,-1.1990056818181816
else,1.1726041666666664,0.2,1.2,0.4,2.4,-1.1726041666666664
embankment,1.370625,0.1,5.1,0.51,7.6,-1.370625
enclosed,0.928125,0.0,3.4,0.425,5.0,-0.928125
end,1.1249032738095237,0.1,1.1,0.36666666666666664,3.6,-1.1249032738095237
endorsing,1.478619123931624,0.0,2.727272727272727,0.3409090909090909,7.363636363636363,-1.478619123931624
energising,0.9220196759259259,0.25,6.333333333333333,0.5757575757575757,6.0,-0.9220196759259259
engine,1.1883333333333332,0.2,4.2,0.6,4.0,-1.1883333333333332
enjoy,1.1714583333333333,0.3,3.3,0.47142857142857136,4.3,-1.1714583333333333
enough,0.95875,0.2,1.5,0.375,2.7,-0.95875
enquire,1.1185064935064934,0.2727272727272727,3.909090909090909,0.5584415584415584,4.0,-1.1185064935064934
enrolment,1.2075,0.0,3.8,0.38,7.0,-1.2075
enter,1.2791666666666666,0.09090909090909091,1.9090909090909092,0.38181818181818183,4.545454545454546,-1.2791666666666666
envelope,1.6039750957854406,0.034482758620689655,2.103448275862069,0.2629310344827586,7.482758620689655,-1.6039750957854406
equinox,1.3395833333333331,0.2,2.7,0.3375,6.2,-1.3395833333333331
equipment,1.5354166666666667,0.0,3.4,0.37777777777777777,7.4,-1.5354166666666667
equivalent,1.455625,0.0,3.3,0.32999999999999996,8.1,-1.455625
eraser,1.392063492063492,0.1,3.1,0.4428571428571428,5.4,-1.392063492063492
escape,1.3586309523809523,0.0,2.3,0.38333333333333336,4.8,-1.3586309523809523
especially,0.4664508928571429,0.6,5.6,0.8,2.1,-0.4664508928571429
estate,1.1878968253968254,0.0,3.4,0.5666666666666667,4.2,-1.1878968253968254
eternal,1.6578125,0.0,2.2,0.3142857142857142,6.0,-1.6578125
even,0.9977579365079364,0.3,2.2,0.55,3.7,-0.9977579365079364
ever,0.658110119047619,0.5,2.8,0.7,1.9,-0.658110119047619
every,1.0452083333333333,0.1,2.5,0.5,3.3,-1.0452083333333333
everyone,0.26964285714285713,0.8,6.1,0.8714285714285713,1.2,-0.26964285714285713
everything,0.57265625,0.6,5.3,0.7571428571428571,2.3,-0.57265625
evidence,1.1508928571428572,0.1,2.9,0.41428571428571426,5.2,-1.1508928571428572
exact,0.8422619047619048,0.5,3.8,0.6333333333333334,2.9,-0.8422619047619048
example,1.42578125,0.0,1.7,0.2125,7.1,-1.42578125
excite,0.8494791666666668,0.2,3.7,0.6166666666666666,3.1,-0.8494791666666668
exfoliate,0.5340909090909091,0.45454545454545453,7.7272727272727275,0.7024793388429752,3.727272727272727,-0.5340909090909091
exfoliation,0.9722610722610722,0.18181818181818182,7.090909090909091,0.5454545454545454,7.454545454545454,-0.9722610722610722
exit,1.5247321428571428,0.0,0.8,0.16,5.5,-1.5247321428571428
exorcist,1.1829229797979797,0.18181818181818182,4.2727272727272725,0.47474747474747475,6.363636363636363,-1.1829229797979797
expect,1.0877157738095238,0.0,3.8,0.5428571428571428,5.1,-1.0877157738095238
expense,0.5099776785714285,0.5,5.5,0.7857142857142857,2.6,-0.5099776785714285
experience,0.4991071428571428,0.5238095238095238,8.238095238095237,0.8238095238095239,2.9047619047619047,-0.4991071428571428
explanation,0.6223958333333334,0.5,9.1,0.7583333333333334,4.2,-0.6223958333333334
explication,1.0583333333333333,0.0,7.9,0.6583333333333333,6.5,-1.0583333333333333
explosion,0.92125,0.2,5.6,0.5599999999999999,5.3,-0.92125
explosive,0.42534090909090916,0.6,8.1,0.8099999999999999,2.5,-0.42534090909090916
expression,0.5463194444444445,0.4,6.6,0.7333333333333333,2.9,-0.5463194444444445
extinct,1.2258522727272727,0.0,4.454545454545454,0.5568181818181818,5.636363636363637,-1.2258522727272727
extremely,1.3954166666666667,0.1,3.7,0.4111111111111111,7.2,-1.3954166666666667
eye,0.9102150537634408,0.0967741935483871,1.4838709677419355,0.7419354838709677,1.8709677419354838,-0.9102150537634408
fabric,0.699156746031746,0.5,4.2,0.7,2.9,-0.699156746031746
face,0.35,0.6,3.2,0.8,1.0,-0.35
facility,1.1538194444444445,0.1,4.0,0.5,5.9,-1.1538194444444445
fact,0.651875,0.0,2.7,0.675,1.4,-0.651875
facts,0.7625,0.2727272727272727,2.8181818181818183,0.5636363636363636,2.1818181818181817,-0.7625
fail,1.0602232142857144,0.2,2.4,0.6,2.2,-1.0602232142857144
fair,0.911156798245614,0.15789473684210525,2.0,0.6666666666666666,2.473684210526316,-0.911156798245614
fairy,0.42653273809523806,0.35,3.45,0.8625,1.55,-0.42653273809523806
fall,0.33447916666666666,0.5,2.6,0.8666666666666666,0.7,-0.33447916666666666
fallopian,1.349236111111111,0.0,3.2,0.3555555555555555,6.7,-1.349236111111111
family,0.48125,0.7,4.8,0.8,1.5,-0.48125
fan,1.3100744047619048,0.0,1.1666666666666667,0.3888888888888889,3.433333333333333,-1.3100744047619048
fantastic,0.5522916666666667,0.6,7.5,0.8333333333333334,2.7,-0.5522916666666667
far,0.2848958333333333,0.8,2.7,0.9,0.5,-0.2848958333333333
farmer,0.5822368421052632,0.631578947368421,4.578947368421052,0.7631578947368421,1.631578947368421,-0.5822368421052632
fashionable,0.8770833333333332,0.0,4.7,0.5222222222222223,6.1,-0.8770833333333332
fast,0.54,0.3,3.0,0.75,1.6,-0.54
fat,0.5214814814814814,0.26666666666666666,2.3,0.7666666666666667,1.7666666666666666,-0.5214814814814814
fatality,0.4875578703703704,0.4166666666666667,6.083333333333333,0.7604166666666666,3.0,-0.4875578703703704
faucet,1.1482955798059966,0.1111111111111111,2.388888888888889,0.47777777777777775,4.944444444444445,-1.1482955798059966
feather,0.3624107142857143,0.5,4.2,0.8400000000000001,1.2,-0.3624107142857143
fee,0.6335227272727273,0.09090909090909091,1.3636363636363635,0.6818181818181818,1.6363636363636365,-0.6335227272727273
feed,0.6104166666666667,0.18181818181818182,1.7272727272727273,0.5757575757575757,1.7272727272727273,-0.6104166666666667
feel,0.9303125,0.2,1.6,0.5333333333333333,2.3,-0.9303125
female,0.128125,0.9,5.7,0.95,0.6,-0.128125
fence,0.8916279141865079,0.1875,2.5,0.625,3.03125,-0.8916279141865079
fertiliser,0.9237072428833794,0.2727272727272727,7.0,0.7000000000000001,4.909090909090909,-0.9237072428833794
few,0.5317708333333332,0.4,2.2,0.7333333333333333,1.1,-0.5317708333333332
fibre,1.3258928571428572,0.1,3.0,0.5,3.5,-1.3258928571428572
fiction,0.9402777777777779,0.0,2.8,0.4666666666666667,4.0,-0.9402777777777779
field,1.0015625,0.1,1.8,0.45,2.5,-1.0015625
fifth,0.2799479166666667,0.75,3.8333333333333335,0.9583333333333334,0.4166666666666667,-0.2799479166666667
fight,0.4953125,0.5,3.2,0.8,1.1,-0.4953125
fighting,1.0626488095238096,0.1,3.3,0.55,3.8,-1.0626488095238096
figure,0.8612500000000001,0.3,4.0,0.6666666666666667,2.4,-0.8612500000000001
filch,1.175282738095238,0.0,2.9,0.4833333333333333,3.8,-1.175282738095238
fill,0.7585416666666667,0.0,1.9,0.6333333333333333,2.6,-0.7585416666666667
fin,0.9923883928571428,0.15,1.75,0.5833333333333333,2.25,-0.9923883928571428
final,1.0799479166666666,0.0,3.0,0.5,3.5,-1.0799479166666666
finally,1.0785714285714285,0.3,3.4,0.48571428571428565,3.9,-1.0785714285714285
finch,0.7984375,0.0,3.3,0.55,2.8,-0.7984375
find,0.83375,0.0,2.4,0.48,2.6,-0.83375
fine,0.5846875,0.3,3.2,0.8,1.0,-0.5846875
finger,0.7147534013605441,0.4642857142857143,4.321428571428571,0.7202380952380952,2.25,-0.7147534013605441
fire,0.44527777777777783,0.6333333333333333,4.133333333333334,0.8266666666666667,1.1,-0.44527777777777783
firearm,1.0375992063492063,0.3,4.8,0.6,3.9,-1.0375992063492063
fireman,1.0118641774891777,0.25,4.4,0.6285714285714286,4.7,-1.0118641774891777
fireplace,0.7384259259259259,0.3888888888888889,6.555555555555555,0.6555555555555556,4.388888888888889,-0.7384259259259259
first,0.9396875,0.3,3.2,0.64,1.8,-0.9396875
fish,0.3981770833333333,0.65,2.65,0.8833333333333334,1.2,-0.3981770833333333
fisherman,0.8447485902255639,0.3684210526315789,5.473684210526316,0.6842105263157895,3.3684210526315788,-0.8447485902255639
fishing,1.0000558035714286,0.1,3.05,0.6100000000000001,3.3,-1.0000558035714286
fist,0.6642460317460318,0.26666666666666666,2.566666666666667,0.6416666666666667,2.033333333333333,-0.6642460317460318
five,0.090625,0.9,3.9,0.975,0.2,-0.090625
flag,0.5820089285714285,0.4,3.05,0.7625,1.5,-0.5820089285714285
flaky,1.2223214285714286,0.0,3.0,0.5,4.3,-1.2223214285714286
flamingo,1.2727904040404039,0.2,4.7,0.5222222222222223,5.7,-1.2727904040404039
flashlight,1.346484375,0.15,3.6,0.45,5.95,-1.346484375
flask,1.2117299107142858,0.05,2.55,0.51,3.6,-1.2117299107142858
flat,0.273125,0.6,3.35,0.8375,1.15,-0.273125
flaugh,0.4635416666666667,0.0,2.8333333333333335,0.9444444444444445,1.1666666666666667,-0.4635416666666667
flea,0.9661458333333333,0.0,2.1,0.7,1.7,-0.9661458333333333
flee,0.5687003968253967,0.09523809523809523,2.5714285714285716,0.8571428571428571,1.2857142857142858,-0.5687003968253967
flicking,1.1051136363636365,0.0,3.6363636363636362,0.6060606060606061,3.4545454545454546,-1.1051136363636365
flight,0.855136253720238,0.25,2.96875,0.59375,2.84375,-0.855136253720238
float,1.0910813492063491,0.15,2.8,0.5599999999999999,3.8,-1.0910813492063491
floor,0.271875,0.7,3.7,0.925,0.5,-0.271875
floorboard,0.93671875,0.1,5.1,0.6375,4.0,-0.93671875
flossing,1.0709821428571427,0.2,2.7,0.45,3.7,-1.0709821428571427
floundering,0.8007638888888888,0.2,6.8,0.6799999999999999,4.0,-0.8007638888888888
flow,0.22916666666666666,0.6,3.8,0.95,0.9,-0.22916666666666666
flower,0.1943139097744361,0.7894736842105263,5.578947368421052,0.9298245614035089,0.7894736842105263,-0.1943139097744361
flute,0.9990079365079365,0.15789473684210525,2.3157894736842106,0.5789473684210527,2.6315789473684212,-0.9990079365079365
fly,0.5152402729384437,0.6097560975609756,3.292682926829268,0.823170731707317,1.4878048780487805,-0.5152402729384437
flying,1.162797619047619,0.1,2.95,0.4916666666666667,3.8,-1.162797619047619
fold,0.28125,0.6,3.9,0.78,1.1,-0.28125
folic,0.89125,0.1,2.5,0.5,2.8,-0.89125
folk,0.9686458333333334,0.0,2.7,0.675,1.6,-0.9686458333333334
follow,0.28375,0.4,4.3,0.86,0.9,-0.28375
food,0.9244791666666667,0.4,1.8,0.6,1.3,-0.9244791666666667
foot,1.5073869569757727,0.0,0.8421052631578947,0.2807017543859649,4.7894736842105265,-1.5073869569757727
football,0.5427083333333333,0.7,4.4,0.7333333333333333,1.8,-0.5427083333333333
forbid,0.9403000992063492,0.2,3.0,0.5,4.0,-0.9403000992063492
force,0.6564732142857144,0.2,2.7,0.675,2.1,-0.6564732142857144
foreign,1.0197321428571429,0.3,2.5,0.5,3.7,-1.0197321428571429
forensic,0.8547544642857142,0.2,5.1,0.6375,4.0,-0.8547544642857142
forget,1.036845238095238,0.3,3.0,0.5,3.3,-1.036845238095238
fork,0.9036979166666667,0.3,2.65,0.6625,2.45,-0.9036979166666667
fortune,0.40424107142857146,0.6,6.1,0.7625,2.1,-0.40424107142857146
forty,0.40246212121212116,0.2727272727272727,4.2727272727272725,0.8545454545454546,1.8181818181818181,-0.40246212121212116
forward,0.3508928571428571,0.7,6.1,0.8714285714285713,1.2,-0.3508928571428571
found,0.7889583333333333,0.3,3.3,0.6599999999999999,2.7,-0.7889583333333333
fountain,0.6897383432539682,0.5,4.95,0.7071428571428571,2.95,-0.6897383432539682
four,0.2839583333333333,0.3,2.9,0.9666666666666666,0.5,-0.2839583333333333
fox,0.9374640804597701,0.3448275862068966,2.2413793103448274,0.5603448275862069,2.3448275862068964,-0.9374640804597701
frame,0.7369549851190476,0.4,3.325,0.665,2.25,-0.7369549851190476
freaking,0.6458333333333333,0.0,4.0,0.6666666666666667,2.090909090909091,-0.6458333333333333
free,0.45185185185185184,0.5555555555555556,2.5555555555555554,0.8518518518518517,1.3333333333333333,-0.45185185185185184
freebie,0.7808712121212121,0.2727272727272727,3.6363636363636362,0.7272727272727273,2.5454545454545454,-0.7808712121212121
friend,0.8839583333333334,0.3,2.5,0.5,2.8,-0.8839583333333334
frightened,0.9019097222222222,0.1111111111111111,4.0,0.5,4.222222222222222,-0.9019097222222222
frightening,1.1083333333333334,0.0,3.7,0.4111111111111111,5.8,-1.1083333333333334
frisbee,0.3484623015873016,0.6666666666666666,5.111111111111111,0.8518518518518519,1.2777777777777777,-0.3484623015873016
frog,0.7619791666666667,0.3888888888888889,3.0,0.75,1.3333333333333333,-0.7619791666666667
front,1.1892857142857143,0.0,2.3,0.45999999999999996,3.1,-1.1892857142857143
frosting,1.0890997023809526,0.16666666666666666,4.75,0.6785714285714285,4.0,-1.0890997023809526
fruit,0.5838392857142857,0.3333333333333333,2.7,0.675,1.8,-0.5838392857142857
full,0.6546875,0.4,2.2,0.7333333333333333,1.4,-0.6546875
fumble,0.5376984126984127,0.3333333333333333,4.444444444444445,0.7407407407407408,1.8888888888888888,-0.5376984126984127
fundamental,1.4295454545454545,0.1,3.9,0.35454545454545455,8.8,-1.4295454545454545
funeral,1.4151785714285714,0.0,3.1,0.3875,5.7,-1.4151785714285714
funnel,1.71875,0.0,0.95,0.19,4.8,-1.71875
furnish,1.1370833333333334,0.2,2.8,0.4666666666666667,4.3,-1.1370833333333334
furnishing,1.4626623376623373,0.0,3.6363636363636362,0.45454545454545453,6.0,-1.4626623376623373
further,0.5375,0.2,6.0,1.0,1.6,-0.5375
fuse,1.2081250000000001,0.1,1.8,0.45,2.3,-1.2081250000000001
future,1.1373958333333332,0.3,4.4,0.55,4.3,-1.1373958333333332
game,1.1728125,0.1,1.9,0.475,3.3,-1.1728125
gap,0.8908333333333334,0.0,1.9,0.6333333333333333,2.1,-0.8908333333333334
garage,1.1577827380952381,0.3333333333333333,2.533333333333333,0.5066666666666666,3.6666666666666665,-1.1577827380952381
garden,1.1816759031198687,0.10344827586206896,2.2413793103448274,0.37356321839080464,4.275862068965517,-1.1816759031198687
garlic,1.6657366071428572,0.0,1.6,0.2666666666666667,5.35,-1.6657366071428572
garnish,1.140079365079365,0.1,2.5,0.41666666666666663,5.1,-1.140079365079365
gasoline,1.0519480519480522,0.2727272727272727,3.6363636363636362,0.5194805194805194,4.090909090909091,-1.0519480519480522
gate,1.1526939655172415,0.034482758620689655,1.5172413793103448,0.3793103448275862,3.310344827586207,-1.1526939655172415
gatehouse,1.488392857142857,0.1,2.4,0.34285714285714286,5.1,-1.488392857142857
gaze,1.2237500000000001,0.0,1.2,0.3,3.0,-1.2237500000000001
gear,1.4135416666666667,0.0,1.3,0.4333333333333333,2.6,-1.4135416666666667
genetic,1.552455357142857,0.0,2.1818181818181817,0.2424242424242424,8.090909090909092,-1.552455357142857
genie,1.4521875,0.05,1.85,0.30833333333333335,5.35,-1.4521875
gently,1.3205467372134039,0.0,3.4444444444444446,0.4305555555555556,6.222222222222222,-1.3205467372134039
geographic,0.9406565656565657,0.18181818181818182,5.636363636363637,0.512396694214876,6.181818181818182,-0.9406565656565657
geography,0.7848011363636364,0.45454545454545453,6.181818181818182,0.6181818181818182,4.363636363636363,-0.7848011363636364
geometry,1.2035327230639732,0.16666666666666666,4.333333333333333,0.43333333333333335,7.333333333333333,-1.2035327230639732
germany,1.205005787037037,0.25,3.4166666666666665,0.3796296296296296,6.083333333333333,-1.205005787037037
get,1.3830208333333334,0.0,1.0,0.3333333333333333,2.8,-1.3830208333333334
getting,1.2414285714285715,0.0,1.8,0.36,4.6,-1.2414285714285715
ghost,0.9699443922305765,0.0,3.0526315789473686,0.6105263157894737,2.9473684210526314,-0.9699443922305765
giant,1.1604166666666669,0.1,3.4,0.425,5.7,-1.1604166666666669
gibberish,1.2204229797979798,0.09090909090909091,3.6363636363636362,0.5194805194805194,5.545454545454546,-1.2204229797979798
ginger,1.2354845446950709,0.15789473684210525,4.473684210526316,0.4473684210526316,6.684210526315789,-1.2354845446950709
giraffe,0.57625,0.55,4.85,0.6928571428571428,2.8,-0.57625
girl,1.5289843749999998,0.025,1.7,0.425,3.075,-1.5289843749999998
girly,1.4290625000000001,0.1,2.1,0.42000000000000004,3.9,-1.4290625000000001
give,1.5377232142857142,0.0,0.6,0.2,4.1,-1.5377232142857142
given,1.0079464285714286,0.2,2.7,0.54,2.9,-1.0079464285714286
giving,1.307544642857143,0.0,2.0,0.4,4.0,-1.307544642857143
glass,0.6455853174603176,0.3333333333333333,2.6666666666666665,0.6666666666666666,2.0555555555555554,-0.6455853174603176
glasses,1.0857886904761904,0.05,2.45,0.4083333333333333,4.35,-1.0857886904761904
globe,0.760438712522046,0.3333333333333333,3.6666666666666665,0.7333333333333333,3.111111111111111,-0.760438712522046
glorious,1.5566468253968255,0.0,2.1,0.29999999999999993,5.9,-1.5566468253968255
glove,0.6513616071428572,0.15,2.1,0.525,2.25,-0.6513616071428572
glow,0.625625,0.2,2.9,0.725,1.4,-0.625625
go,0.7840624999999999,0.3,2.2,0.7333333333333333,1.3,-0.7840624999999999
goat,1.0019266917293232,0.05263157894736842,2.3684210526315788,0.5921052631578947,2.6315789473684212,-1.0019266917293232
goes,0.7745833333333334,0.0,2.5,0.625,2.5,-0.7745833333333334
goggles,1.5268640350877194,0.0,1.3157894736842106,0.2192982456140351,4.7368421052631575,-1.5268640350877194
going,1.0408705357142858,0.3,2.4,0.48,4.2,-1.0408705357142858
goldeness,1.3359375,0.0,3.4,0.425,6.6,-1.3359375
goldfish,0.40338541666666666,0.6666666666666666,6.388888888888889,0.7986111111111112,1.9444444444444444,-0.40338541666666666
golf,0.4895833333333333,0.4444444444444444,2.6666666666666665,0.6666666666666666,1.5,-0.4895833333333333
gondola,1.9109375000000004,0.0,0.8,0.11428571428571424,7.1,-1.9109375000000004
gone,1.6239583333333336,0.2,0.7,0.23333333333333334,2.5,-1.6239583333333336
good,1.110625,0.3,1.5,0.5,2.4,-1.110625
goodbye,0.47106481481481477,0.6666666666666666,4.555555555555555,0.7592592592592592,1.5555555555555556,-0.47106481481481477
gorgeous,0.9416666666666667,0.3,3.9,0.4875,4.4,-0.9416666666666667
gorilla,1.8841964285714288,0.0,1.55,0.25833333333333336,5.4,-1.8841964285714288
got,1.0601041666666666,0.0,1.3,0.4333333333333333,3.0,-1.0601041666666666
gouache,1.09453125,0.0,2.0833333333333335,0.4166666666666667,3.9166666666666665,-1.09453125
government,0.76390625,0.4,5.9,0.6555555555555556,4.0,-0.76390625
grab,0.3559027777777778,0.1111111111111111,2.7777777777777777,0.6944444444444444,1.6666666666666667,-0.3559027777777778
grain,1.0025,0.0,2.7,0.54,2.7,-1.0025
grape,1.0325,0.0,1.6,0.32,3.4,-1.0325
grapefruit,0.7875000000000001,0.4,5.5,0.611111111111111,4.4,-0.7875000000000001
grapes,0.7746726190476191,0.35,3.95,0.6583333333333333,3.3,-0.7746726190476191
