Word,Dist,Accuracy,Phoneme_Correct,Phoneme_Correct_Percentage,Levenshtein,MaFI
chocolate,1.1989087301587302,0.16666666666666666,3.7222222222222223,0.4652777777777778,5.166666666666667,-1.1989087301587302
choir,1.2033168859649124,0.0,2.9473684210526314,0.4912280701754386,3.4210526315789473,-1.2033168859649124
chopping,0.7513690476190477,0.25,4.4,0.6285714285714286,2.95,-0.7513690476190477
chopsticks,0.9564144736842105,0.3157894736842105,6.0,0.6,4.894736842105263,-0.9564144736842105
church,1.2527604166666666,0.15,5.85,0.73125,4.9,-1.2527604166666666
cigar,1.18125,0.05,2.1,0.42000000000000004,3.4,-1.18125
cigarette,0.7889030612244897,0.42857142857142855,4.142857142857143,0.5918367346938774,3.1904761904761907,-0.7889030612244897
circle,1.4881250000000001,0.0,1.45,0.2416666666666667,5.5,-1.4881250000000001
city,1.06953125,0.1,2.35,0.5875,2.6,-1.06953125
clapping,1.3124627976190477,0.05,2.3,0.38333333333333336,4.45,-1.3124627976190477
clarinet,1.4408854166666667,0.0,3.1,0.3875,6.4,-1.4408854166666667
cleaning,1.5432291666666667,0.1,2.75,0.4583333333333333,4.55,-1.5432291666666667
cliff,0.8336226851851851,0.16666666666666666,2.5,0.625,2.388888888888889,-0.8336226851851851
