Word,Dist,Accuracy,Phoneme_Correct,Phoneme_Correct_Percentage,Levenshtein,MaFI,std_viseme_score_avg,std_phonetic_score_avg,vips_score,phonological_distance_avg,mafi_score_avg,word_error_rate_avg,character_error_rate_avg,word_similarity_avg,meteor_score_avg,rouge1_score_avg,rouge2_score_avg,rougeL_score_avg,sentence_bleu_score_avg,bertscore_precision_avg,bertscore_recall_avg,bertscore_f1_avg,semantic_similarity_avg,semantic_wer_avg
bean,1.15950148809524,0.05,1.1,0.366666666666667,2.8,-1.15950148809524,0.605952380952381,0.767385912698413,0.854720958871435,1.23880208333333,-1.23880208333333,0.95,0.7625,0.457824675324675,0.025,0.05,0,0.05,0.00889139705019462,0.982841223478317,0.992599216103554,0.987439903616905,0.325198928266764,0.674801071733236
bear,0.838643292682927,0.121951219512195,1.53658536585366,0.51219512195122,1.95121951219512,-0.838643292682927,0.661382113821138,0.839786585365854,0.920594786164015,0.878908972125436,-0.878908972125436,0.878048780487805,0.5,0.614343786295006,0.0609756097560976,0.121951219512195,0,0.121951219512195,0.0216863342687674,0.971465762068586,0.987875474662316,0.979006415460168,0.385047872618931,0.614952127381069
beard,0.986979166666667,0,1.66666666666667,0.416666666666667,3.05555555555556,-0.986979166666667,0.508333333333333,0.788310185185185,0.887618037673732,0.971180555555556,-0.971180555555556,1,0.722222222222222,0.410381593714927,0,0,0,0,0,0.930082039700614,0.962917973597845,0.945507847600513,0.30268955975771,0.697310440242291
beat,0.646458333333333,0.1,1.6,0.533333333333333,2.2,-0.646458333333333,0.601666666666667,0.807361111111111,0.868956659123439,0.725208333333333,-0.725208333333333,0.9,0.675,0.45,0.05,0.1,0,0.1,0.0177827941003892,0.977758306264877,0.985720759630203,0.981550002098084,0.398108151555061,0.601891848444939
beautiful,0.238671875,0.85,7.15,0.89375,1.2,-0.238671875,0.875,0.924479166666667,0.947645873026517,0.280859375,-0.280859375,0.15,0.133333333333333,0.886111111111111,0.425,0.85,0,0.85,0.151153749853308,0.981906545162201,0.989751470088959,0.985649144649506,0.87621451318264,0.12378548681736
because,0.78764880952381,0.4,2.6,0.52,2.8,-0.78764880952381,0.66,0.805972222222222,0.879757603000337,0.815208333333333,-0.815208333333333,0.6,0.414285714285714,0.620722610722611,0.2,0.4,0,0.4,0.0711311764015569,0.971975839138031,0.988145339488983,0.979257518053055,0.518024776130915,0.481975223869085
become,1.07125,0,2,0.4,3.3,-1.07125,0.66,0.6675,0.755036900185923,1.08125,-1.08125,1,0.85,0.187171717171717,0,0,0,0,0,0.976702374219894,0.989097911119461,0.982439947128296,0.309916310012341,0.69008368998766
bed,0.9796875,0,0.8,0.266666666666667,3.5,-0.9796875,0.463333333333333,0.723993055555556,0.803261302764201,1.01526041666667,-1.01526041666667,1,1.2,0.269087301587302,0,0,0,0,0,0.974992215633392,0.988779017329216,0.981314554810524,0.285144401341677,0.714855598658323
bedroom,1.0266369047619,0.2,2.6,0.433333333333333,4,-1.0266369047619,0.518452380952381,0.746875,0.868240783661976,1.18407738095238,-1.18407738095238,0.9,0.628571428571428,0.431355311355311,0.1,0.2,0,0.2,0.0177827941003892,0.900364238023758,0.953502923250198,0.925206506252289,0.362786008417606,0.637213991582394
bee,1.02256944444444,0.0555555555555555,0.833333333333333,0.416666666666667,2,-1.02256944444444,0.611111111111111,0.710648148148148,0.789361100947474,1.05266203703704,-1.05266203703704,0.944444444444444,0.703703703703704,0.405291005291005,0.0277777777777778,0.0555555555555556,0,0.0555555555555556,0.00987933005577179,0.961944540341695,0.982649839586682,0.971731056769689,0.362850300139851,0.637149699860149
beech,0.204166666666667,0,3.9,0.78,1.1,-0.204166666666667,0.9,0.948611111111111,0.98770804579363,0.3046875,-0.3046875,1,0.4,0.6,0,0,0,0,0,0.925727689266205,0.79735581278801,0.856759518384934,0.269653396308422,0.730346603691578
been,1.13260416666667,0,1,0.333333333333333,2.3,-1.13260416666667,0.658333333333333,0.767708333333333,0.853797690606469,1.1259375,-1.1259375,1,0.75,0.31984126984127,0,0,0,0,0,0.998941242694855,0.998941242694855,0.998941242694855,0.262247523665428,0.737752476334572
beer,0.900625,0.3,1.8,0.6,2.6,-0.900625,0.603333333333333,0.699166666666667,0.775860780083647,0.9853125,-0.9853125,0.7,0.75,0.501767676767677,0.15,0.3,0,0.3,0.0533483823011677,0.946332508325577,0.975184905529022,0.959893035888672,0.514451965689659,0.485548034310341
before,0.276458333333333,0.8,4.3,0.86,0.9,-0.276458333333333,0.87,0.921111111111111,0.937209921522907,0.3275,-0.3275,0.2,0.116666666666667,0.87972027972028,0.4,0.8,0,0.8,0.142262352803114,0.998321098089218,0.998321098089218,0.998321098089218,0.840845818817616,0.159154181182385
begin,1.555,0,1,0.2,4.2,-1.555,0.5,0.578333333333333,0.684282190098964,1.42125,-1.42125,1,0.84,0.341464646464646,0,0,0,0,0,0.978839641809464,0.991470390558243,0.984692132472992,0.282195687294006,0.717804312705994
behind,1.07410714285714,0,2.4,0.342857142857143,4.6,-1.07410714285714,0.416666666666667,0.452777777777778,0.477882956353905,0.948958333333333,-0.948958333333333,1,0.766666666666667,0.327070707070707,0,0,0,0,0,0.998433774709702,0.998433774709702,0.998433774709702,0.264684791862965,0.735315208137035
being,1.1471875,0,1.5,0.375,2.9,-1.1471875,0.55,0.610625,0.680919401098452,1.1203125,-1.1203125,1,0.62,0.474126984126984,0.05,0,0,0,0,0.985069388151169,0.993634796142578,0.989148598909378,0.287569998204708,0.712430001795292
believe,0.321220238095238,0.4,3.7,0.74,1.6,-0.321220238095238,0.84,0.898928571428571,0.92417730507127,0.352098214285714,-0.352098214285714,0.6,0.271428571428571,0.761138861138861,0.2,0.4,0,0.4,0.0711311764015569,0.999609917402268,0.999609917402268,0.999609917402268,0.665044941008091,0.334955058991909
bell,0.766702586206897,0.344827586206897,1.86206896551724,0.620689655172414,1.72413793103448,-0.766702586206897,0.679885057471265,0.838793103448276,0.889906425536235,0.792025862068966,-0.792025862068966,0.655172413793103,0.482758620689655,0.586945812807882,0.172413793103448,0.344827586206897,0,0.344827586206897,0.0613199796565146,0.986506704626412,0.993603282961352,0.989848215004494,0.517011906052458,0.482988093947542
belt,1.12263912509448,0.119047619047619,1.52380952380952,0.380952380952381,3.5952380952381,-1.12263912509448,0.450340136054422,0.717835884353742,0.814030338975565,1.1619992441421,-1.1619992441421,0.904761904761905,0.970238095238095,0.369801098372527,0.0595238095238095,0.119047619047619,0,0.119047619047619,0.0211699929766538,0.948431131385622,0.975361794233322,0.960890369755881,0.376049888985498,0.623950111014502
bench,1.54985119047619,0,1.94736842105263,0.324561403508772,5.31578947368421,-1.54985119047619,0.344235588972431,0.576900584795322,0.708705039565718,1.27453007518797,-1.27453007518797,1,1.16842105263158,0.289506400032716,0,0,0,0,0,0.965967121877168,0.98533496731206,0.974948999128844,0.26418573213251,0.73581426786749
best,0.507986111111111,0.111111111111111,2.44444444444444,0.611111111111111,2.33333333333333,-0.507986111111111,0.7,0.811111111111111,0.838561593984443,0.507986111111111,-0.507986111111111,0.888888888888889,0.555555555555556,0.583862433862434,0.0555555555555556,0.111111111111111,0,0.111111111111111,0.0197586601115436,0.973579949802823,0.988634798261854,0.980498790740967,0.339762116471926,0.660237883528074
better,0.776666666666667,0.3,2.5,0.5,2.8,-0.776666666666667,0.511666666666667,0.831736111111111,0.916326718378056,1.01677083333333,-1.01677083333333,0.7,0.583333333333333,0.486899766899767,0.15,0.3,0,0.3,0.0533483823011677,0.998603236675262,0.998603236675262,0.998603236675262,0.472942267358303,0.527057732641697
between,0.649702380952381,0.5,3.6,0.6,3.1,-0.649702380952381,0.75,0.893055555555556,0.94921767369063,0.668333333333333,-0.668333333333333,0.5,0.471428571428571,0.64,0.25,0.5,0,0.5,0.0889139705019462,0.972475844621658,0.990064150094986,0.980320978164673,0.637620207667351,0.362379792332649
bib,0.920684523809524,0.0476190476190476,1.0952380952381,0.365079365079365,2.80952380952381,-0.920684523809524,0.702380952380952,0.80952380952381,0.894044392311365,0.91468253968254,-0.91468253968254,0.952380952380952,1,0.26530612244898,0.0238095238095238,0.0476190476190476,0,0.0476190476190476,0.00846799719066154,0.850027291547684,0.803836989970434,0.825573841730754,0.29724411879267,0.70275588120733
bible,0.695175438596491,0.105263157894737,2.63157894736842,0.43859649122807,3.68421052631579,-0.695175438596491,0.559398496240601,0.757330827067669,0.815731716994676,0.762061403508772,-0.762061403508772,0.894736842105263,0.757894736842105,0.403645477329688,0.0526315789473684,0.105263157894737,0,0.105263157894737,0.0187187306319887,0.976664216894853,0.988730650199087,0.982299017278772,0.361181044264844,0.638818955735157
big,0.95375,0,0.9,0.3,2.3,-0.95375,0.675,0.711111111111111,0.777085293889966,1.05572916666667,-1.05572916666667,1,0.8,0.298809523809524,0,0,0,0,0,0.954361122846603,0.981180137395859,0.96709703207016,0.296658682823181,0.703341317176819
big-ish,1.14488636363636,0,1.81818181818182,0.303030303030303,5.63636363636364,-1.14488636363636,0.535497835497836,0.711417748917749,0.796012461195158,1.17473845598846,-1.17473845598846,1,0.792207792207792,0.28974358974359,0,0,0,0,0,0.854651564901525,0.801945209503174,0.826072362336246,0.199970937587998,0.800029062412002
bike,1.02395833333333,0.111111111111111,1.77777777777778,0.444444444444444,2.55555555555556,-1.02395833333333,0.492592592592593,0.728626543209877,0.813575358888321,0.909490740740741,-0.909490740740741,0.888888888888889,0.708333333333333,0.463403880070547,0.0555555555555556,0.111111111111111,0,0.111111111111111,0.0197586601115436,0.986741920312246,0.989941861894396,0.988284958733453,0.402253160046207,0.597746839953793
billboard,1.47169237012987,0,2.81818181818182,0.402597402597403,5.81818181818182,-1.47169237012987,0.36038961038961,0.644480519480519,0.748573665827438,1.52181412337662,-1.52181412337662,1,0.757575757575758,0.288651218062983,0,0,0,0,0,0.979971750216051,0.990777644244107,0.984998394142498,0.214966490187428,0.785033509812572
bin,0.81890625,0.15,1.45,0.483333333333333,1.9,-0.81890625,0.666666666666667,0.847048611111111,0.928378970652972,0.80015625,-0.80015625,0.85,0.75,0.461111111111111,0.075,0.15,0,0.15,0.0266741911505838,0.983128124475479,0.986951372027397,0.984951192140579,0.407534757256508,0.592465242743492
binoculars,1.43421052631579,0,3.10526315789474,0.282296650717703,8.68421052631579,-1.43421052631579,0.257894736842105,0.389473684210526,0.436484908019402,1.45559210526316,-1.45559210526316,1,0.821052631578948,0.302802349009779,0,0,0,0,0,0.888837475525706,0.801656280693255,0.842670418714222,0.199805218138193,0.800194781861807
biomed,0.782320601851852,0.5,5.16666666666667,0.645833333333333,3.75,-0.782320601851852,0.637806637806638,0.775315155523489,0.843213731135629,0.783680555555556,-0.783680555555556,0.666666666666667,0.652777777777778,0.618518518518519,0.25,0.5,0,0.5,0.0889139705019462,0.929422507683436,0.914200519522031,0.921373407046,0.571870587688561,0.42812941231144
bird,1.05295138888889,0.133333333333333,1.73333333333333,0.433333333333333,2.76666666666667,-1.05295138888889,0.594444444444444,0.773263888888889,0.879159151251702,0.986631944444444,-0.986631944444444,0.866666666666667,0.775,0.333862433862434,0.0666666666666667,0.133333333333333,0,0.133333333333333,0.0237103921338523,0.982356989383698,0.989310725529989,0.985607767105103,0.408896435300509,0.591103564699491
biscuits,1.03677455357143,0.05,3.55,0.507142857142857,5.4,-1.03677455357143,0.433333333333333,0.733928571428572,0.813176563976974,1.11512276785714,-1.11512276785714,0.95,0.73125,0.310457875457875,0.025,0.05,0,0.05,0.00889139705019462,0.935517057776451,0.970402473211289,0.951694867014885,0.302992488071322,0.697007511928678
bit,0.873229166666667,0,0.6,0.2,3.5,-0.873229166666667,0.625,0.8,0.872054554068527,0.873125,-0.873125,1,1.23333333333333,0.247619047619048,0,0,0,0,0,0.996299690008163,0.996299690008163,0.996299690008163,0.353366455435753,0.646633544564247
black,0.3359375,0.5,3.1,0.775,1.2,-0.3359375,0.89,0.891041666666667,0.923322404780946,0.3359375,-0.3359375,0.5,0.32,0.731212121212121,0.25,0.5,0,0.5,0.0889139705019462,0.981530046463013,0.99267812371254,0.986748290061951,0.657416501641274,0.342583498358727
bleachers,1.14747807017544,0,4.26315789473684,0.473684210526316,5.21052631578947,-1.14747807017544,0.447368421052632,0.641447368421053,0.743800208848603,1.20614035087719,-1.20614035087719,1,0.660818713450293,0.367822459618125,0.0263157894736842,0.0526315789473684,0,0.0526315789473684,0,0.887301278741736,0.819955759926846,0.851749310367986,0.206775837430829,0.793224162569172
blender,1.20833333333333,0.0526315789473684,2.78947368421053,0.398496240601504,4.47368421052632,-1.20833333333333,0.37719298245614,0.577485380116959,0.656182348811727,1.51063596491228,-1.51063596491228,0.947368421052632,0.669172932330827,0.40819356082514,0.0263157894736842,0.0526315789473684,0,0.0526315789473684,0.00935936531599433,0.967354310186286,0.982475792106829,0.97437079956657,0.268058606276387,0.731941393723613
blimp,1.00287356321839,0.241379310344828,2.79310344827586,0.558620689655172,3.24137931034483,-1.00287356321839,0.602298850574713,0.681513409961686,0.813338182086756,0.953448275862069,-0.953448275862069,0.758620689655172,0.662068965517241,0.50919540229885,0.120689655172414,0.241379310344828,0,0.241379310344828,0.0429239857595602,0.913993845725882,0.843950738166941,0.876464627940079,0.426008022550879,0.573991977449121
blob,0.365,0.7,3.4,0.85,1.1,-0.365,0.82,0.896458333333333,0.959598545712515,0.385,-0.385,0.3,0.275,0.815,0.35,0.7,0,0.7,0.124479558702725,0.962335872650147,0.980070823431015,0.970715075731278,0.768289384245873,0.231710615754128
block,0.7875,0.3,2.6,0.65,1.5,-0.7875,0.625,0.725,0.795487781330319,0.86875,-0.86875,0.7,0.32,0.733333333333333,0.15,0.3,0,0.3,0.0533483823011677,0.998976838588715,0.998976838588715,0.998976838588715,0.513213807344437,0.486786192655563
blond,0.8675,0.1,2.7,0.54,2.6,-0.8675,0.56,0.7175,0.792458545942602,0.8925,-0.8925,0.9,0.52,0.577272727272727,0.2,0.4,0,0.4,0.0177827941003892,0.97869313955307,0.988993555307388,0.983529382944107,0.571455423533916,0.428544576466084
blood,0.586918934240363,0.238095238095238,2.33333333333333,0.583333333333333,3.04761904761905,-0.586918934240363,0.713492063492064,0.793735827664399,0.846667696818882,0.574078798185941,-0.574078798185941,0.80952380952381,0.723809523809524,0.4711753854611,0.119047619047619,0.238095238095238,0,0.238095238095238,0.0423399859533077,0.935741697038923,0.957646026497796,0.946066339810689,0.443297811207317,0.556702188792683
bloody,0.617135416666667,0.5,3.2,0.64,2.4,-0.617135416666667,0.708571428571429,0.808690476190476,0.901910905566308,0.765178571428572,-0.765178571428572,0.5,0.45,0.612370962370962,0.25,0.5,0,0.5,0.0889139705019462,0.974849247932434,0.984330898523331,0.979332315921784,0.611395688354969,0.388604311645031
blossom,0.724431818181818,0.454545454545455,3.81818181818182,0.636363636363636,2.81818181818182,-0.724431818181818,0.621212121212121,0.740530303030303,0.821581823495514,0.677083333333333,-0.677083333333333,0.545454545454545,0.402597402597403,0.692307692307692,0.227272727272727,0.454545454545455,0,0.454545454545455,0.0808308822744965,0.957951854575764,0.894318905743686,0.923988195982846,0.612176323478872,0.387823676521128
blow,0.2984375,0.8,3.5,0.875,0.6,-0.2984375,0.9,0.9,0.949472330614746,0.2859375,-0.2859375,0.2,0.175,0.87936507936508,0.4,0.8,0,0.8,0.142262352803114,0.977907454967499,0.989021557569504,0.983097314834595,0.852373035252094,0.147626964747906
blown,0.525,0.0833333333333333,3.91666666666667,0.783333333333333,1.25,-0.525,0.729166666666667,0.75,0.810322967695293,0.494791666666667,-0.494791666666667,0.916666666666667,0.3,0.796338383838384,0.0416666666666667,0.0833333333333333,0,0.0833333333333333,0.0148189950836577,0.932402908802033,0.971567576130231,0.950631891687711,0.590558168788751,0.409441831211249
blue,0.4528125,0.4,2.8,0.933333333333333,1.3,-0.4528125,0.756666666666667,0.810138888888889,0.814099954590153,0.443125,-0.443125,0.6,0.625,0.63989898989899,0.2,0.4,0,0.4,0.0711311764015569,0.972283351421356,0.972283351421356,0.972283357381821,0.576974940299988,0.423025059700012
blueberry,0.915525793650794,0.4,4.05,0.578571428571429,3.85,-0.915525793650794,0.559126984126984,0.709494874338625,0.78849067758509,0.938182043650794,-0.938182043650794,0.6,0.5,0.549277842041,0.2,0.4,0,0.4,0.0711311764015569,0.914543780684471,0.856297060847282,0.883561986684799,0.567080391943455,0.432919608056545
blusher,1.14875,0,2.4,0.4,4.4,-1.14875,0.54,0.694166666666667,0.813234234650582,1.21625,-1.21625,1,0.857142857142857,0.307572427572428,0,0,0,0,0,0.914070564508438,0.806862080097199,0.856908291578293,0.245538510382175,0.754461489617825
boast,0.7725,0,3.1,0.62,3,-0.7725,0.605,0.727083333333333,0.767572735225875,0.724166666666667,-0.724166666666667,1,0.68,0.550505050505051,0,0,0,0,0,0.980045604705811,0.992082840204239,0.985646909475327,0.213543094694614,0.786456905305386
boat,0.508854166666667,0.388888888888889,2.83333333333333,0.708333333333333,1.77777777777778,-0.508854166666667,0.732407407407408,0.853896604938272,0.906391167340876,0.615856481481481,-0.615856481481481,0.611111111111111,0.458333333333333,0.675,0.222222222222222,0.444444444444444,0,0.444444444444444,0.0691553103904026,0.96521501077546,0.985414557986789,0.974574072493447,0.619081605639723,0.380918394360277
body,0.868958333333333,0.1,1.3,0.325,3.5,-0.868958333333333,0.575,0.727083333333333,0.816019278935746,0.973020833333334,-0.973020833333334,0.9,1.1,0.282171717171717,0.05,0.1,0,0.1,0.0177827941003892,0.873871433734894,0.88789769411087,0.880594950914383,0.390556272864342,0.609443727135658
bomb,0.958262471655329,0.142857142857143,1.66666666666667,0.555555555555556,1.80952380952381,-0.958262471655329,0.83390022675737,0.837962962962963,0.908616679670996,0.972151360544218,-0.972151360544218,0.857142857142857,0.630952380952381,0.46667353810211,0.0714285714285714,0.142857142857143,0,0.142857142857143,0.0254039915719846,0.981059596652076,0.988114765712193,0.984430486247653,0.442824211858568,0.557175788141432
bone,0.69671875,0.25,3,0.75,1.1,-0.69671875,0.8875,0.899305555555556,0.971497129003225,0.69671875,-0.69671875,0.75,0.4125,0.601785714285714,0.125,0.25,0,0.25,0.0444569852509731,0.998813235759735,0.998813235759735,0.998813235759735,0.520750122517347,0.479249877482653
book,0.7553125,0.4,1.675,0.558333333333333,1.8,-0.7553125,0.744583333333334,0.829409722222222,0.918235643647058,0.788125,-0.788125,0.6,0.5375,0.517916666666667,0.2,0.4,0,0.4,0.0711311764015569,0.985435757040978,0.991954515874386,0.988439543545246,0.586277016252279,0.413722983747721
bookseller,1.21103050595238,0.0833333333333333,3.58333333333333,0.447916666666667,5.5,-1.21103050595238,0.389880952380952,0.734561011904762,0.842849413577001,1.33209325396825,-1.33209325396825,0.916666666666667,0.675,0.431477181515881,0.0416666666666667,0.0833333333333333,0,0.0833333333333333,0.0148189950836577,0.833883196115494,0.831406955917676,0.831020697951317,0.277944300323725,0.722055699676275
boomerang,1.42795138888889,0.166666666666667,2.75,0.392857142857143,5.66666666666667,-1.42795138888889,0.392691798941799,0.581300981040564,0.729038060647137,1.29129464285714,-1.29129464285714,0.833333333333333,0.675925925925926,0.469502493980048,0.0833333333333333,0.166666666666667,0,0.166666666666667,0.0296379901673154,0.876045117775599,0.81246347228686,0.841838250557582,0.359546061605215,0.640453938394785
boot,0.75140625,0.05,2.2,0.733333333333333,2.45,-0.75140625,0.588055555555556,0.734456018518519,0.779007756753334,0.814959753787879,-0.814959753787879,0.95,0.7,0.615940170940171,0.125,0.25,0,0.25,0.00889139705019462,0.933828336000443,0.971905383467674,0.951334625482559,0.4027663230896,0.5972336769104
booze,0.563020833333333,0.2,1.9,0.633333333333333,1.6,-0.563020833333333,0.7,0.856944444444445,0.912402315892493,0.63608630952381,-0.63608630952381,0.8,0.46,0.624444444444445,0.1,0.2,0,0.2,0.0355655882007785,0.951504862308502,0.972732961177826,0.961393970251083,0.380606180429459,0.619393819570541
boring,0.307954545454546,0.545454545454545,4.18181818181818,0.836363636363636,1.18181818181818,-0.307954545454546,0.815151515151515,0.887373737373738,0.90987369756935,0.401515151515151,-0.401515151515151,0.454545454545455,0.242424242424242,0.83039183039183,0.272727272727273,0.545454545454545,0,0.545454545454545,0.0969970587293958,0.950828248804266,0.977881946346977,0.963533493605527,0.659904558550228,0.340095441449772
bosh,0.425662878787879,0.181818181818182,1.72727272727273,0.575757575757576,1.36363636363636,-0.425662878787879,0.772727272727273,0.888888888888889,0.954251800884555,0.596117424242424,-0.596117424242424,0.818181818181818,0.363636363636364,0.642857142857143,0.0909090909090909,0.181818181818182,0,0.181818181818182,0.0323323529097986,0.906575522639535,0.843248611146754,0.872633245858279,0.548714341087775,0.451285658912225
boston,1.43100649350649,0,2.72727272727273,0.454545454545455,5,-1.43100649350649,0.358585858585859,0.696127946127946,0.833760974189096,1.32291666666667,-1.32291666666667,1.09090909090909,0.742424242424242,0.411004147367784,0,0,0,0,0,0.841142692349174,0.788561501286247,0.813848620111292,0.212234029038386,0.787765970961614
both,0.38375,0.7,3.2,0.8,0.9,-0.38375,0.85,0.896875,0.918861108197884,0.4075,-0.4075,0.3,0.25,0.833333333333333,0.35,0.7,0,0.7,0.124479558702725,0.999712723493576,0.999712723493576,0.999712723493576,0.793592005968094,0.206407994031906
bother,0.673295454545455,0.272727272727273,3.18181818181818,0.636363636363636,2.09090909090909,-0.673295454545455,0.672727272727273,0.862121212121212,0.907364686644683,0.819318181818182,-0.819318181818182,0.727272727272727,0.272727272727273,0.786713286713287,0.136363636363636,0.272727272727273,0,0.272727272727273,0.0484985293646979,0.999707352031361,0.999707352031361,0.999707352031361,0.407126857475801,0.592873142524199
bottle,1.14298611111111,0.166666666666667,1.76666666666667,0.353333333333333,3.5,-1.14298611111111,0.422222222222222,0.676759259259259,0.769801751833255,1.29736111111111,-1.29736111111111,0.833333333333333,0.677777777777778,0.408010878010878,0.0833333333333333,0.166666666666667,0,0.166666666666667,0.0296379901673154,0.987765796979268,0.9940103272597,0.990708078940709,0.424291608234247,0.575708391765753
bow,0.811197916666667,0.35,1.85,0.616666666666667,1.6,-0.811197916666667,0.733333333333333,0.791319444444445,0.812028125409691,0.56328125,-0.56328125,0.65,0.516666666666667,0.631904761904762,0.175,0.35,0,0.35,0.0622397793513623,0.99934209883213,0.99934209883213,0.99934209883213,0.558395990729332,0.441604009270668
bowl,0.7353125,0.1,1.6,0.4,2.5,-0.7353125,0.67,0.90625,0.951326785526099,0.7465625,-0.7465625,0.9,0.55,0.4975,0.05,0.1,0,0.1,0.0177827941003892,0.985375237464905,0.98687059879303,0.98610902428627,0.378760060667992,0.621239939332008
bowling,1.04668898809524,0.2,2.55,0.425,3.9,-1.04668898809524,0.494761904761905,0.743115079365079,0.83194445807201,1.11447172619048,-1.11447172619048,0.8,0.564285714285714,0.500010822510823,0.1,0.2,0,0.2,0.0355655882007785,0.941676133871079,0.969193637371063,0.95464908182621,0.414735096693039,0.585264903306961
bowtie,0.676056547619048,0.35,3.1,0.62,2.8,-0.676056547619048,0.581785714285714,0.770788690476191,0.835609611500799,0.845386904761905,-0.845386904761905,0.65,0.491666666666667,0.612084582084582,0.2,0.4,0,0.4,0.0622397793513623,0.892279082536697,0.875548005104065,0.883444586396217,0.518774861469865,0.481225138530135
box,0.739047619047619,0.266666666666667,2.23333333333333,0.558333333333333,2.13333333333333,-0.739047619047619,0.633333333333333,0.783449074074074,0.849589880084649,0.781666666666667,-0.781666666666667,0.733333333333333,0.788888888888889,0.487037037037037,0.133333333333333,0.266666666666667,0,0.266666666666667,0.0474207842677046,0.965668682257334,0.984026779731115,0.974258708953858,0.486720616618792,0.513279383381208
boy,0.695807926829268,0.536585365853659,1.95121951219512,0.650406504065041,1.8780487804878,-0.695807926829268,0.656910569105691,0.744376693766938,0.768711207470983,0.542200203252033,-0.542200203252033,0.463414634146342,0.666666666666667,0.671894907260761,0.268292682926829,0.536585365853659,0,0.536585365853659,0.0954198707825764,0.978512708733721,0.988366683808769,0.983163116908655,0.671920833064289,0.328079166935711
bra,0.6853125,0.45,2.15,0.716666666666667,1.45,-0.6853125,0.683333333333333,0.805034722222222,0.88272890448573,0.656458333333333,-0.656458333333333,0.55,0.566666666666667,0.689285714285714,0.225,0.45,0,0.45,0.0800225734517515,0.988002502918243,0.994333213567734,0.990926361083984,0.602854952961206,0.397145047038794
bracelet,1.18689236111111,0.05,3,0.375,6.05,-1.18689236111111,0.454563492063492,0.686805555555556,0.804867801682812,1.14184027777778,-1.14184027777778,0.95,0.74375,0.374992548301372,0.025,0.05,0,0.05,0.00889139705019462,0.91950855255127,0.96240368783474,0.939578723907471,0.248460753262043,0.751539246737957
brain,0.880555555555556,0.166666666666667,2.77777777777778,0.555555555555556,2.33333333333333,-0.880555555555556,0.747222222222222,0.863657407407407,0.937035611625788,0.866666666666667,-0.866666666666667,0.833333333333333,0.533333333333333,0.629292929292929,0.0833333333333333,0.166666666666667,0,0.166666666666667,0.0296379901673154,0.985090073612001,0.990769326686859,0.987758715947469,0.404374569654465,0.595625430345535
bread,0.750552721088435,0.238095238095238,2.04761904761905,0.511904761904762,2.57142857142857,-0.750552721088435,0.606122448979592,0.797363945578231,0.887068631451125,0.830165816326531,-0.830165816326531,0.761904761904762,0.561904761904762,0.563088763088763,0.119047619047619,0.238095238095238,0,0.238095238095238,0.0423399859533077,0.998199868769873,0.998199868769873,0.998199868769873,0.439492576888629,0.560507423111371
break,0.31625,0.5,4.4,0.88,0.9,-0.31625,0.825,0.911458333333333,0.956399856395859,0.3,-0.3,0.5,0.3,0.787272727272727,0.3,0.6,0,0.6,0.0889139705019462,0.97727382183075,0.991651606559753,0.983856099843979,0.659534510970116,0.340465489029884
breakfast,0.452752976190476,0.666666666666667,6.28571428571429,0.785714285714286,2.04761904761905,-0.452752976190476,0.773809523809524,0.832589285714286,0.858744395913114,0.447172619047619,-0.447172619047619,0.333333333333333,0.264550264550265,0.760290013441274,0.333333333333333,0.666666666666667,0,0.666666666666667,0.118551960669262,0.980478806155069,0.99103266568411,0.985394642466591,0.739413271347682,0.260586728652318
breaking,1.16383928571429,0.05,2.55,0.364285714285714,4.95,-1.16383928571429,0.435416666666667,0.584288194444445,0.662336476611572,1.16121031746032,-1.16121031746032,0.95,0.66875,0.40907967032967,0.05,0.1,0,0.1,0.00889139705019462,0.93203806579113,0.966116505861282,0.948019814491272,0.332842117547989,0.667157882452011
breath,0.4828125,0.6,2.9,0.725,1.3,-0.4828125,0.75,0.872916666666667,0.927509555700761,0.4625,-0.4625,0.4,0.25,0.818368298368298,0.35,0.7,0,0.7,0.106696764602335,0.981093722581864,0.992747664451599,0.986531507968903,0.789816105365753,0.210183894634247
breathalyse,0.570625,0.2,6.1,0.677777777777778,3.8,-0.570625,0.688888888888889,0.825868055555556,0.871198886921604,0.506944444444444,-0.506944444444444,0.8,0.327272727272727,0.727596758695157,0.1,0.2,0,0.2,0.0355655882007785,0.88847890496254,0.823096132278442,0.852802342176437,0.565689039230347,0.434310960769653
breed,0.923333333333333,0,2.1,0.525,2.5,-0.923333333333333,0.541666666666667,0.703125,0.795721800834554,1.034375,-1.034375,1,0.68,0.505454545454545,0,0,0,0,0,0.914892888069153,0.968238943815231,0.939431202411652,0.254028631746769,0.745971368253231
breezing,0.847222222222222,0,2.66666666666667,0.444444444444444,4.66666666666667,-0.847222222222222,0.544642857142857,0.713458994708995,0.805976971827458,1.01450892857143,-1.01450892857143,1,0.708333333333333,0.387274531024531,0,0,0,0,0,0.880339831113815,0.801235884428024,0.837308699886004,0.29871481222411,0.70128518777589
brick,0.933072916666667,0.15,1.95,0.4875,2.55,-0.933072916666667,0.585,0.768125,0.861422270348443,0.940572916666667,-0.940572916666667,0.85,0.63,0.448661616161616,0.075,0.15,0,0.15,0.0266741911505838,0.966187968850136,0.986260285973549,0.975419372320175,0.411276134848595,0.588723865151405
