ViPS,WER,CER,BertScore,SemanticSimilarity
0.9997876031695158,0.08333333333333333,0.015151515151515152,0.966645359992981,0.7625737190246582
0.9420289855072463,0.07142857142857142,0.0759493670886076,0.9771504402160645,0.9952134490013123
1.0,0.0,0.0,0.9999999403953552,1.0000001192092896
0.953125,0.07142857142857142,0.043478260869565216,0.9870396256446838,0.9777601957321167
1.0,0.0,0.0,0.9999998211860657,1.0000001192092896
0.9841974484335129,0.21428571428571427,0.07042253521126761,0.9442874193191528,0.7614977955818176
0.9571428571428572,0.13333333333333333,0.0375,0.9484204053878784,0.8932307362556458
1.0,0.14285714285714285,0.0375,0.9689553380012512,0.7476832270622253
1.0,0.0,0.0,1.0,1.0
0.9692307692307692,0.07142857142857142,0.04,0.9565228819847107,0.5225280523300171
0.9852941176470589,0.07142857142857142,0.025,0.9913631677627563,0.807615339756012
0.9853431620442992,0.1875,0.036585365853658534,0.9614399671554565,0.6498712301254272
0.9333333333333333,0.07692307692307693,0.07575757575757576,0.9842473864555359,0.9794254899024963
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.9999999403953552,1.0000001192092896
1.0,0.0,0.0,0.9999998211860657,0.9999999403953552
0.9984881191539148,0.08333333333333333,0.06557377049180328,0.9602380990982056,0.5516981482505798
0.9468337434887532,0.18181818181818182,0.06976744186046512,0.9464696645736694,0.7093488574028015
0.9761624490063442,0.15384615384615385,0.06153846153846154,0.9628280997276306,0.6551788449287415
1.0,0.125,0.018867924528301886,0.9754616022109985,0.7309218645095825
0.9838709677419355,0.07142857142857142,0.013888888888888888,0.9937887191772461,0.9720184206962585
0.9305555555555556,0.21428571428571427,0.0821917808219178,0.9442828297615051,0.9615758061408997
0.935483870967742,0.09090909090909091,0.056338028169014086,0.9818422794342041,0.9815852046012878
0.9759906054828718,0.2,0.06451612903225806,0.9705938696861267,0.8109924793243408
1.0,0.0,0.0,1.0,1.0000001192092896
1.0,0.0,0.0,1.0,1.0
0.9291564328558393,0.2,0.05714285714285714,0.9319124221801758,0.8036972880363464
1.0,0.0,0.0,0.9999998807907104,1.0000001192092896
1.0,0.0,0.0,0.9999999403953552,1.0
0.9985253297698689,0.1,0.04918032786885246,0.9897652864456177,0.9743996262550354
0.8787192704143573,0.2,0.1836734693877551,0.9341416358947754,0.9003541469573975
0.9961189487767055,0.125,0.01694915254237288,0.9429407119750977,0.9550033807754517
0.9827586206896551,0.07142857142857142,0.028985507246376812,0.9492786526679993,0.7614321112632751
0.9642857142857143,0.25,0.046875,0.956015408039093,0.5863149762153625
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,1.0
0.9984336253994821,0.07692307692307693,0.04411764705882353,0.9630770087242126,0.7717147469520569
1.0,0.0,0.0,0.9999999403953552,1.0
1.0,0.1111111111111111,0.04081632653061224,0.9714149832725525,0.5419124364852905
1.0,0.1111111111111111,0.018518518518518517,0.9597174525260925,0.6840501427650452
0.9791666666666666,0.18181818181818182,0.019230769230769232,0.9967683553695679,0.9385843873023987
0.935519397408145,0.2,0.11320754716981132,0.9381967782974243,0.6829204559326172
0.9992743661633079,0.08333333333333333,0.03125,0.961657702922821,0.7485261559486389
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,1.000000238418579,1.0
1.0,0.0,0.0,0.9999998211860657,1.0000001192092896
1.0,0.0,0.0,1.0,1.0000001192092896
0.8837209302325582,0.2222222222222222,0.08333333333333333,0.9217175245285034,0.6444622874259949
1.0,0.0,0.0,0.9999998807907104,1.0000001192092896
0.9598044596286897,0.2222222222222222,0.08620689655172414,0.8581541180610657,0.6272518038749695
1.0,0.0,0.0,0.9999998807907104,1.0000001192092896
0.9996094638923355,0.125,0.029411764705882353,0.9713466167449951,0.7002199292182922
0.8833333333333333,0.09090909090909091,0.057692307692307696,0.9781507849693298,0.972937285900116
0.9459459459459459,0.125,0.045454545454545456,0.9603024125099182,0.7176761031150818
0.9866429669327142,0.2222222222222222,0.14814814814814814,0.9305087327957153,0.7283871173858643
1.0,0.0,0.0,0.9999998807907104,1.0000001192092896
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0000001192092896,1.0
1.0,0.0,0.0,1.0000001192092896,1.0
1.0,0.0,0.0,1.0000001192092896,1.0
1.0,0.0,0.0,0.9999999403953552,1.0
1.0,0.0,0.0,0.9999999403953552,1.0
1.0,0.0,0.0,1.000000238418579,1.0000001192092896
1.0,0.0,0.0,1.0000001192092896,1.0000001192092896
0.9047619047619048,0.08333333333333333,0.07692307692307693,0.9852727651596069,0.8210344910621643
0.9769931337353394,0.3,0.08928571428571429,0.912304162979126,0.4638177156448364
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,1.000000238418579,1.0
1.0,0.0,0.0,1.0000001192092896,1.0000001192092896
1.0,0.0,0.0,0.9999998807907104,1.0
1.0,0.0,0.0,0.9999999403953552,1.0000001192092896
1.0,0.0,0.0,1.000000238418579,1.0000001192092896
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.9999998807907104,1.0
0.9981158705601395,0.2222222222222222,0.07894736842105263,0.9522439241409302,0.7197017669677734
0.975609756097561,0.1111111111111111,0.058823529411764705,0.9695305824279785,0.7272434234619141
1.0,0.0,0.0,1.0000001192092896,1.0
0.9805235789238868,0.1111111111111111,0.01694915254237288,0.9582257866859436,0.7867541313171387
0.9489077387019433,0.125,0.06382978723404255,0.9289029836654663,0.8462364673614502
1.0,0.0,0.0,1.0,1.0000001192092896
1.0,0.0,0.0,0.9999999403953552,1.0000001192092896
0.9722222222222222,0.125,0.06976744186046512,0.9606403112411499,0.7449958324432373
0.977278998879342,0.1,0.05660377358490566,0.956413984298706,0.8645147085189819
1.0,0.125,0.045454545454545456,0.9732541441917419,0.889807403087616
0.8627618065032552,0.3333333333333333,0.14893617021276595,0.9024178981781006,0.585940420627594
0.9674530010277927,0.14285714285714285,0.05555555555555555,0.9400923848152161,0.6834824681282043
0.9987794070403557,0.14285714285714285,0.075,0.9344750046730042,0.7474746704101562
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.9999998807907104,1.0
0.8477146730962721,0.42857142857142855,0.3157894736842105,0.8664738535881042,0.5390090346336365
1.0,0.0,0.0,0.9999999403953552,1.0
0.999582530367669,0.14285714285714285,0.029411764705882353,0.9511359333992004,0.6638712882995605
1.0,0.0,0.0,1.0000001192092896,1.0000001192092896
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,1.000000238418579,1.0000001192092896
1.0,0.0,0.0,1.000000238418579,1.0
1.0,0.0,0.0,0.9999998807907104,0.9999998807907104
0.9546525445587831,0.3,0.05084745762711865,0.9642171859741211,0.8718422651290894
1.0,0.0,0.0,1.0000001192092896,1.0000001192092896
1.0,0.0,0.0,1.0,1.0
0.8036592058795895,0.5,0.2127659574468085,0.9119488000869751,0.8717818260192871
0.9743589743589743,0.1111111111111111,0.022727272727272728,0.9713364839553833,0.9655763506889343
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.9999998807907104,1.0
1.0,0.0,0.0,1.0,1.0
0.9625619258944202,0.2222222222222222,0.07142857142857142,0.9223784804344177,0.7617449760437012
1.0,0.0,0.0,1.0000001192092896,1.0000001192092896
1.0,0.0,0.0,1.0,1.0000001192092896
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,1.0000001192092896
1.0,0.0,0.0,1.0,1.0000001192092896
1.0,0.0,0.0,1.0,1.0000001192092896
1.0,0.0,0.0,0.9999999403953552,1.0
