ViPS,WER,CER,BertScore,SemanticSimilarity
0.9997876031695158,0.08333333333333333,0.015151515151515152,0.966645359992981,0.7625737190246582
0.9819698173939313,0.14285714285714285,0.10126582278481013,0.9653512239456177,0.9566096067428589
1.0,0.0,0.0,0.9999999403953552,1.0000001192092896
0.953125,0.07142857142857142,0.043478260869565216,0.9870396256446838,0.9777601957321167
1.0,0.0,0.0,0.9999998211860657,1.0000001192092896
0.9848679322615608,0.07142857142857142,0.014084507042253521,0.9804155826568604,0.8579700589179993
0.9142857142857143,0.2,0.0625,0.9392176270484924,0.8737748265266418
1.0,0.07142857142857142,0.0125,0.9758400917053223,0.7651175856590271
0.9846153846153847,0.07142857142857142,0.04225352112676056,0.9830456376075745,0.9419760704040527
1.0,0.0,0.0,1.0,1.0000001192092896
1.0,0.0,0.0,1.000000238418579,1.0
0.9859154929577465,0.125,0.012195121951219513,0.9907706379890442,0.995450496673584
0.9333333333333333,0.07692307692307693,0.07575757575757576,0.9842473864555359,0.9794254899024963
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.9999999403953552,1.0000001192092896
1.0,0.0,0.0,0.9999998211860657,0.9999999403953552
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.9999998807907104,1.0
0.9807692307692307,0.07692307692307693,0.03076923076923077,0.9804931879043579,0.7909311056137085
1.0,0.0,0.0,0.9999999403953552,1.0
0.9344262295081968,0.07142857142857142,0.05555555555555555,0.9723883271217346,0.9670283794403076
0.9305555555555556,0.14285714285714285,0.0684931506849315,0.9716973304748535,0.9775328040122986
0.935483870967742,0.09090909090909091,0.056338028169014086,0.9818421602249146,0.9815852046012878
0.98,0.1,0.016129032258064516,0.9938695430755615,0.9531243443489075
1.0,0.0,0.0,1.0,0.9999999403953552
1.0,0.0,0.0,1.0,1.0
0.9830508474576272,0.06666666666666667,0.014285714285714285,0.9826779365539551,0.9864810109138489
0.9464285714285714,0.07692307692307693,0.05970149253731343,0.9788318276405334,0.9636907577514648
1.0,0.0,0.0,0.9999999403953552,1.0
0.9985253297698689,0.1,0.04918032786885246,0.9897651672363281,0.9743996262550354
1.0,0.0,0.0,0.9999998211860657,1.0
1.0,0.0,0.0,1.0000001192092896,1.0000001192092896
0.9827586206896551,0.07142857142857142,0.028985507246376812,0.9492786526679993,0.7614321112632751
0.9997838103689715,0.08333333333333333,0.015625,0.9823867678642273,0.8619265556335449
0.9411764705882353,0.09090909090909091,0.05084745762711865,0.984675407409668,0.9882206320762634
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.9999998807907104,1.0000001192092896
1.0,0.0,0.0,1.0,1.0000001192092896
1.0,0.1111111111111111,0.061224489795918366,0.9500632882118225,0.4592280089855194
1.0,0.1111111111111111,0.037037037037037035,0.999448299407959,0.9601249694824219
1.0,0.0,0.0,1.000000238418579,1.0
0.9130434782608696,0.1,0.07547169811320754,0.9682052135467529,0.9760931730270386
0.9988016591747396,0.08333333333333333,0.046875,0.9789434671401978,0.7485798597335815
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.9999998807907104,1.0000001192092896
1.0,0.0,0.0,1.0,1.0000001192092896
0.9069767441860466,0.1111111111111111,0.08333333333333333,0.9803050756454468,0.970356285572052
1.0,0.0,0.0,1.0,1.0
0.9019607843137255,0.2222222222222222,0.08620689655172414,0.8987274765968323,0.8233962059020996
1.0,0.0,0.0,0.9999998807907104,1.0
0.9996094638923355,0.125,0.029411764705882353,0.9713466167449951,0.7002199292182922
0.9433962264150944,0.09090909090909091,0.07692307692307693,0.9762586355209351,0.9969390034675598
0.9189189189189189,0.125,0.09090909090909091,0.965678870677948,0.9834545850753784
1.0,0.0,0.0,1.0,1.0000001192092896
0.9993164292723185,0.08333333333333333,0.018867924528301886,0.9798714518547058,0.8065829873085022
0.9328620026801131,0.1,0.05555555555555555,0.9367239475250244,0.8521226048469543
1.0,0.0,0.0,1.000000238418579,1.0
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,1.0
0.9285714285714286,0.07142857142857142,0.0625,0.9814091324806213,0.9529050588607788
1.0,0.0,0.0,0.9999999403953552,1.0
1.0,0.0,0.0,1.0000001192092896,1.0000001192092896
1.0,0.0,0.0,1.0000001192092896,1.0
0.9047619047619048,0.08333333333333333,0.07692307692307693,0.9852727651596069,0.82103431224823
0.9769931337353394,0.3,0.08928571428571429,0.9123041033744812,0.4638177156448364
1.0,0.0,0.0,0.9999999403953552,1.0
1.0,0.0,0.0,1.000000238418579,1.0
1.0,0.0,0.0,1.0000001192092896,1.0000001192092896
1.0,0.0,0.0,0.9999997019767761,1.0
1.0,0.0,0.0,0.9999997615814209,0.9999999403953552
1.0,0.125,0.06666666666666667,0.9971661567687988,0.994470477104187
0.953125,0.0625,0.04,0.9789466857910156,0.9784733057022095
0.9333333333333333,0.1111111111111111,0.07547169811320754,0.9555892944335938,0.9959555268287659
0.9990518212486998,0.1111111111111111,0.05263157894736842,0.9598474502563477,0.7296555638313293
1.0,0.0,0.0,0.9999999403953552,1.0000001192092896
1.0,0.0,0.0,1.0,1.0
0.9805235789238868,0.1111111111111111,0.01694915254237288,0.9582257866859436,0.7867541313171387
0.8947368421052632,0.125,0.10638297872340426,0.9643561244010925,0.9519867897033691
1.0,0.0,0.0,1.0000001192092896,1.0000001192092896
1.0,0.0,0.0,0.9999998807907104,1.0
0.967599167654185,0.125,0.06976744186046512,0.9616085886955261,0.7355722784996033
1.0,0.0,0.0,0.9999999403953552,1.0
0.9210526315789473,0.25,0.13636363636363635,0.9466842412948608,0.8639141321182251
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,1.0000001192092896
1.0,0.0,0.0,0.9999999403953552,1.0
1.0,0.0,0.0,1.0,1.0000001192092896
1.0,0.0,0.0,0.9999998807907104,1.0
0.9940653081802131,0.14285714285714285,0.10526315789473684,0.912838876247406,0.7504981756210327
1.0,0.0,0.0,0.9999998807907104,1.0
0.999582530367669,0.14285714285714285,0.029411764705882353,0.9511359930038452,0.6638712882995605
1.0,0.0,0.0,1.0000001192092896,1.0000001192092896
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0000001192092896,1.0
1.0,0.0,0.0,1.000000238418579,1.0
1.0,0.0,0.0,0.9999998807907104,1.0
1.0,0.1,0.01694915254237288,0.9971626996994019,0.9497267603874207
1.0,0.0,0.0,1.0000001192092896,1.0000001192092896
1.0,0.0,0.0,1.0,1.0000001192092896
0.8036592058795895,0.375,0.19148936170212766,0.920230507850647,0.9161294102668762
0.9156353441542908,0.4444444444444444,0.11363636363636363,0.9220095276832581,0.9213043451309204
1.0,0.0,0.0,1.0,1.0000001192092896
0.7843137254901961,0.25,0.2033898305084746,0.9636560678482056,0.943556010723114
1.0,0.0,0.0,1.0000001192092896,1.0000001192092896
0.9625619258944202,0.2222222222222222,0.07142857142857142,0.9223784804344177,0.7617449760437012
1.0,0.0,0.0,1.000000238418579,1.0000001192092896
1.0,0.0,0.0,1.0,1.0000001192092896
1.0,0.0,0.0,0.9999999403953552,1.0
1.0,0.0,0.0,1.0000001192092896,1.0000001192092896
1.0,0.0,0.0,0.9999999403953552,1.0000001192092896
1.0,0.0,0.0,1.0,1.0000001192092896
1.0,0.0,0.0,1.0,1.0
0.8780487804878049,0.1,0.10416666666666667,0.9698002338409424,0.9772286415100098
1.0,0.0,0.0,1.0,1.0
0.9310344827586207,0.14285714285714285,0.0625,0.9732497334480286,0.9380624890327454
0.94,0.09090909090909091,0.05454545454545454,0.9745119214057922,0.964240312576294
0.9302325581395349,0.16666666666666666,0.02040816326530612,0.9826980233192444,0.982022225856781
1.0,0.0,0.0,1.0,1.0
0.9166666666666666,0.1111111111111111,0.07017543859649122,0.9697738289833069,0.9124774932861328
0.7921587391422131,0.5,0.2765957446808511,0.8942676782608032,0.5233494639396667
1.0,0.0,0.0,1.0000001192092896,1.0
1.0,0.0,0.0,0.9999997615814209,1.0
1.0,0.0,0.0,0.9999998807907104,1.0
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,1.0000001192092896
1.0,0.0,0.0,1.0000001192092896,1.0
0.9973934895241455,0.125,0.03773584905660377,0.9957388043403625,0.9702129364013672
1.0,0.0,0.0,1.0,1.0000001192092896
0.9487179487179487,0.1111111111111111,0.043478260869565216,0.9848654270172119,0.8677397966384888
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,1.0
0.9989637688805225,0.14285714285714285,0.030303030303030304,0.9296732544898987,0.9901885986328125
1.0,0.0,0.0,1.0,1.0000001192092896
0.9969620372968386,0.4,0.06451612903225806,0.8675744533538818,0.369272381067276
1.0,0.0,0.0,1.0,1.0000001192092896
0.8888888888888888,0.2,0.09090909090909091,0.9484289288520813,0.8607876896858215
1.0,0.0,0.0,1.0000001192092896,1.0
1.0,0.0,0.0,1.0,1.0000001192092896
1.0,0.0,0.0,1.0,1.0000001192092896
1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,1.0000001192092896
1.0,0.0,0.0,1.0000001192092896,1.0
