WPS,WVS,WER,CER,BertScore,SemanticSimilarity
0.9426935721896916,0.9438995125681447,0.25,0.12121212121212122,0.9559581875801086,0.7580446004867554
0.8593854153678142,0.8602087299961056,0.42857142857142855,0.22784810126582278,0.9274393320083618,0.652190089225769
0.961425367343611,0.9616707449761992,0.10526315789473684,0.125,0.938430666923523,0.7208849787712097
0.870005033590145,0.8823003595520891,0.35714285714285715,0.21739130434782608,0.9079764485359192,0.7604122161865234
0.92,0.92,0.1875,0.1686746987951807,0.9625124931335449,0.8803025484085083
0.7310511862849711,0.7655539707480876,0.8571428571428571,0.647887323943662,0.8204284906387329,0.23679673671722412
0.9258217701508044,0.9266956222032557,0.3333333333333333,0.2,0.9132440090179443,0.20654918253421783
0.8726779575003185,0.873338072758459,0.5,0.3,0.8766511082649231,0.3664456009864807
0.8627732803292159,0.8735683384931778,0.2857142857142857,0.18309859154929578,0.9217425584793091,0.7673314809799194
0.9655433368506021,0.9659939291387444,0.21428571428571427,0.12,0.9482539296150208,0.5618969798088074
0.9827002681099473,0.9826753948135427,0.14285714285714285,0.05,0.9362978339195251,0.7944730520248413
0.9285714285714286,0.9285714285714286,0.1875,0.07317073170731707,0.981918454170227,0.9301379919052124
0.9987494814974096,0.9988116295715784,0.07692307692307693,0.030303030303030304,0.9637271165847778,0.8812210559844971
0.947239037433092,0.9480611445194261,0.0625,0.06976744186046512,0.9842445254325867,0.7279485464096069
1.0,1.0,0.0,0.0,1.0,1.0000001192092896
0.9257722982290242,0.925274937536705,0.38461538461538464,0.21621621621621623,0.9392615556716919,0.8801491260528564
0.9073965059004744,0.9077110764942525,0.16666666666666666,0.13114754098360656,0.9640107154846191,0.859459400177002
0.8738962782892956,0.8718807292206832,0.6363636363636364,0.37209302325581395,0.856633186340332,0.4320051074028015
0.9047687232465496,0.9046598792612568,0.23076923076923078,0.2153846153846154,0.9372745752334595,0.8665035963058472
0.8836035958644052,0.9041440756539717,0.25,0.20754716981132076,0.9095854759216309,0.5818052291870117
0.968061799693054,0.9682539682539683,0.14285714285714285,0.041666666666666664,0.9754823446273804,0.6969056725502014
0.9346116156571673,0.9489739265964807,0.2857142857142857,0.1643835616438356,0.9178306460380554,0.5783675312995911
1.0,1.0,0.0,0.0,1.0,1.0000001192092896
0.8933409064981732,0.895614541014641,0.4,0.24193548387096775,0.9050384759902954,0.2481725513935089
0.9698376594673844,0.9698327124846605,0.3333333333333333,0.16981132075471697,0.8873686194419861,0.4020518362522125
0.9983717182875635,0.997049223335359,0.1,0.058823529411764705,0.9888749122619629,0.9592103362083435
0.92521281456223,0.9248429438888494,0.26666666666666666,0.11428571428571428,0.9471143484115601,0.7750560641288757
0.937453788249628,0.9385660272260398,0.07692307692307693,0.08955223880597014,0.9599081873893738,0.5991607308387756
0.8376842560693238,0.8557056827304224,0.5,0.2807017543859649,0.8685399293899536,0.6650857925415039
1.0,1.0,0.0,0.0,1.0,1.0000001192092896
1.0,1.0,0.0,0.0,0.9999998211860657,1.0
0.8904167683172973,0.908586550424836,0.5,0.2711864406779661,0.9177541732788086,0.5275946855545044
0.8569523653084297,0.8577753960578581,0.5714285714285714,0.2898550724637681,0.9061500430107117,0.8235738277435303
0.9824561403508771,0.9824561403508771,0.08333333333333333,0.03125,0.9711073040962219,0.6622491478919983
1.0,1.0,0.0,0.0,1.0,1.0000001192092896
0.8186645506864139,0.8206820220097266,0.5833333333333334,0.43636363636363634,0.867765486240387,0.5024939775466919
0.9976008487978819,0.9976761394170383,0.07692307692307693,0.014705882352941176,0.9686434864997864,0.7659531235694885
1.0,1.0,0.0,0.0,0.9999999403953552,1.0
0.8761871516224208,0.8769352233863893,0.3333333333333333,0.24489795918367346,0.9292317032814026,0.35953256487846375
1.0,1.0,0.1111111111111111,0.018518518518518517,0.9597175121307373,0.6840500235557556
0.8990092356566473,0.8994828864362076,0.45454545454545453,0.17307692307692307,0.8988867998123169,0.39302945137023926
0.6020971628582663,0.6264654277790036,0.9,0.6792452830188679,0.8551115989685059,0.13988423347473145
0.8481653973844618,0.8697195468918869,0.5833333333333334,0.3125,0.8822731971740723,0.4693208932876587
0.9053481619501148,0.9052292543193337,0.25,0.10638297872340426,0.9403574466705322,0.8614252805709839
0.8843286260694917,0.8811593770217994,0.2857142857142857,0.2413793103448276,0.8830128312110901,0.48337897658348083
0.9967632678502418,0.9969123454841374,0.18181818181818182,0.08333333333333333,0.9611338376998901,0.819499135017395
0.9148936170212766,0.91348109332408,0.16666666666666666,0.1111111111111111,0.9545161724090576,0.6505630612373352
0.9477192499904886,0.9467355986075834,0.2222222222222222,0.16666666666666666,0.9162055253982544,0.9228981733322144
1.0,1.0,0.0,0.0,0.9999998807907104,1.0000001192092896
0.8204928534581543,0.8379290551821104,0.6666666666666666,0.3620689655172414,0.8206896781921387,0.30824461579322815
1.0,1.0,0.0,0.0,0.9999998807907104,1.0
0.9028352703439484,0.9032258064516129,0.25,0.11764705882352941,0.9360831379890442,0.6783246994018555
0.9203654000527809,0.9291807496125346,0.2727272727272727,0.2692307692307692,0.940787672996521,0.9152523875236511
0.7590581085911371,0.7614930635393133,1.0,0.6818181818181818,0.8347477316856384,0.20760498940944672
0.8461848461736309,0.8675643344187056,0.5555555555555556,0.3333333333333333,0.87251216173172,0.5895161032676697
0.9519239350673718,0.9521704275715994,0.16666666666666666,0.09433962264150944,0.9592747092247009,0.7458270192146301
1.0,1.0,0.0,0.0,1.0,1.0
0.9787379371323641,0.9778526687078327,0.09090909090909091,0.03508771929824561,0.9877156615257263,0.9943288564682007
1.0,1.0,0.0,0.0,1.0000001192092896,1.0
0.8549345168968572,0.85569740540942,0.6,0.2830188679245283,0.8842762112617493,0.6063441634178162
0.9784601787456446,0.9783329280256904,0.07142857142857142,0.0625,0.9791044592857361,0.6908615827560425
1.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,0.0,0.0,1.0000001192092896,1.0000001192092896
0.9130434782608696,0.9130434782608696,0.09090909090909091,0.10204081632653061,0.9865033626556396,0.9865690469741821
0.8516221571302744,0.8524581877193348,0.3333333333333333,0.21153846153846154,0.9347386360168457,0.6307181119918823
0.8829386639113114,0.8889647913812483,0.5,0.17857142857142858,0.8794137239456177,0.26872938871383667
0.9118941401461755,0.9118083573966554,0.18181818181818182,0.14285714285714285,0.9645224213600159,0.9557891488075256
0.7981899832263798,0.8012085857761846,0.6,0.37777777777777777,0.8770071864128113,0.4286295175552368
1.0,1.0,0.0,0.0,1.000000238418579,1.0000001192092896
1.0,1.0,0.0,0.0,0.9999998807907104,1.0
0.6838826214099032,0.727092198584516,1.3333333333333333,0.9142857142857143,0.8258687257766724,-0.054043252021074295
1.0,1.0,0.125,0.06666666666666667,0.9971662163734436,0.9944704174995422
0.8274476200500702,0.8474128225033926,0.625,0.38666666666666666,0.896593451499939,0.25717970728874207
0.8217049433964441,0.8213355214802147,0.6666666666666666,0.32075471698113206,0.9157556891441345,0.9384093880653381
0.9647080877614822,0.9650693915163635,0.3333333333333333,0.18421052631578946,0.9255784749984741,0.4885934889316559
0.8989614033144175,0.8991545216175945,0.4444444444444444,0.2549019607843137,0.9304324388504028,0.4507392346858978
0.9678551134908545,0.966524693001906,0.3333333333333333,0.13513513513513514,0.9155033826828003,0.6561996936798096
0.9419265286868013,0.9415683184695356,0.3333333333333333,0.1016949152542373,0.9511582851409912,0.4698774218559265
0.9979432231000802,0.9962727031604534,0.125,0.06382978723404255,0.9869292378425598,0.882888674736023
0.96875,0.96875,0.14285714285714285,0.07894736842105263,0.9527602791786194,0.6404052972793579
1.0,1.0,0.16666666666666666,0.06451612903225806,0.9690531492233276,0.6849406957626343
0.9667262999870806,0.9674625269562634,0.25,0.18604651162790697,0.9386907815933228,0.6460479497909546
0.9122203875566395,0.9135357473221395,0.4,0.18867924528301888,0.9240501523017883,0.7517427802085876
0.9016793191147223,0.905793626195262,0.5,0.2727272727272727,0.8862764239311218,0.27980461716651917
0.939624672183513,0.9469679448916647,0.5555555555555556,0.3191489361702128,0.8590851426124573,0.32079076766967773
0.9393939393939394,0.9393939393939394,0.14285714285714285,0.05555555555555555,0.9696817994117737,0.7820183038711548
0.7837768732914154,0.8086701056287255,0.5714285714285714,0.35,0.8917498588562012,0.32103121280670166
0.8655674527889251,0.8665316414357769,0.7142857142857143,0.2553191489361702,0.8864646553993225,0.6006780862808228
0.8731747496051352,0.8713193915163635,0.25,0.2222222222222222,0.9163540005683899,0.816886305809021
0.836070925059113,0.8383643408253078,0.7142857142857143,0.47368421052631576,0.8211061358451843,0.32541579008102417
0.9958147894902422,0.9966035883787482,0.16666666666666666,0.08823529411764706,0.9998180866241455,0.9686682224273682
0.8505960514587013,0.8594286695472494,0.7142857142857143,0.47058823529411764,0.8760454058647156,0.06570728123188019
0.9047619047619048,0.9047619047619048,0.1111111111111111,0.1,0.9622609615325928,0.8159167766571045
0.9097952948222346,0.9127861995051972,0.23076923076923078,0.22950819672131148,0.9648647904396057,0.6138240098953247
0.997588429211186,0.9952840950106865,0.2,0.11428571428571428,0.9184433221817017,0.4941847622394562
0.925,0.925,0.1111111111111111,0.07692307692307693,0.9712257981300354,0.9884552955627441
0.8717504377666903,0.8887670531364945,0.5833333333333334,0.3333333333333333,0.8936118483543396,0.4309614896774292
1.0,1.0,0.0,0.0,0.9999998807907104,1.0
0.8957095001292401,0.9206940382413928,0.6,0.3389830508474576,0.9013509154319763,0.4227830171585083
0.9339439519413604,0.9347826086956522,0.2222222222222222,0.09803921568627451,0.8757928013801575,0.8688385486602783
0.8947368421052632,0.8947368421052632,0.1,0.10638297872340426,0.9788704514503479,0.8341279029846191
0.7407938373535632,0.7383804258582163,0.625,0.425531914893617,0.8895992636680603,0.4126061201095581
0.9410240380744885,0.9665399543789803,0.2222222222222222,0.09090909090909091,0.9331748485565186,0.8461248874664307
0.9300222425482348,0.9299044216223324,0.2,0.10204081632653061,0.9375724196434021,0.7503783106803894
0.7601017299210261,0.7598178916709555,0.3333333333333333,0.2711864406779661,0.9086668491363525,0.6883251667022705
0.8935335691638948,0.8942689888351841,0.2,0.1568627450980392,0.9683437943458557,0.755885660648346
0.8905412821908966,0.8898610252900364,0.3333333333333333,0.14285714285714285,0.9270915985107422,0.7865892052650452
0.866437549816908,0.886142579809733,0.2857142857142857,0.2127659574468085,0.9251988530158997,0.8920176029205322
0.7375127588928532,0.7614313054597235,0.6666666666666666,0.5,0.857433021068573,0.2466098964214325
1.0,1.0,0.0,0.0,0.9999999403953552,1.0
0.6858132056601008,0.6862693114375906,1.2,0.6129032258064516,0.8483492136001587,-0.0018311470048502088
0.9675227179937378,0.9687331793522344,0.125,0.09523809523809523,0.948936939239502,0.41954904794692993
0.8565305991099093,0.8585788463857867,0.625,0.3023255813953488,0.8815854787826538,0.4201088845729828
0.8218290128048771,0.820836908203634,0.5,0.3170731707317073,0.9276273846626282,0.7364994287490845
0.8219673759136934,0.8218917972467674,0.4,0.3125,0.896581768989563,0.6662024259567261
0.9336380182972789,0.9343701958295871,0.18181818181818182,0.10526315789473684,0.9183449149131775,0.8273702263832092
1.0,1.0,0.0,0.0,0.9999999403953552,1.0
0.9957110088161262,0.9962822540879627,0.09090909090909091,0.03636363636363636,0.9929376244544983,0.9901984930038452
0.8049918116864645,0.8046454883550208,0.5,0.2653061224489796,0.9251271486282349,0.6007711291313171
0.8597245042240023,0.8865375993947071,0.3333333333333333,0.18604651162790697,0.9148807525634766,0.8521712422370911
0.8038062888972286,0.8223800369058133,0.4444444444444444,0.3157894736842105,0.903718888759613,0.7897965312004089
0.867749427264408,0.8685249801929984,0.375,0.2765957446808511,0.919898509979248,0.5566102266311646
0.8213807422416431,0.8293253525888538,0.7272727272727273,0.3793103448275862,0.8615875840187073,0.7719699740409851
0.9675748776925739,0.9676472801948526,0.2,0.029411764705882353,0.9459709525108337,0.6616528034210205
1.0,1.0,0.0,0.0,0.9999998807907104,1.0000001192092896
0.8885741186149981,0.9160679538469277,0.4,0.2647058823529412,0.8926803469657898,0.2112559825181961
1.0,1.0,0.0,0.0,1.0,1.0000001192092896
0.9338918543886009,0.9307011827267162,0.2857142857142857,0.25,0.8921712040901184,0.2686164677143097
0.9973934895241455,0.9990600435269781,0.125,0.03773584905660377,0.9957387447357178,0.9702128171920776
0.9099020572455325,0.9079659849325135,0.3,0.1111111111111111,0.9074894189834595,0.5441065430641174
0.7964229198071673,0.7958833531426097,0.5555555555555556,0.391304347826087,0.8983064293861389,0.333792120218277
0.8386987244621309,0.8642042038606484,0.375,0.34146341463414637,0.8692192435264587,0.17040704190731049
1.0,1.0,0.0,0.0,1.0,1.0000001192092896
1.0,1.0,0.0,0.0,1.0,1.0
0.9180789685742548,0.9188032095473218,0.42857142857142855,0.3333333333333333,0.8560225367546082,0.09965785592794418
0.9071382340500768,0.9091575991241378,0.42857142857142855,0.25,0.9571667909622192,0.8921882510185242
0.8911563819452399,0.8924116294276841,0.8,0.2903225806451613,0.7970178127288818,0.298473060131073
0.8462037744428186,0.8464782275628211,0.5555555555555556,0.4,0.9193775653839111,0.7279037237167358
1.0,1.0,0.0,0.0,1.0,1.0
0.8416311357148715,0.8449545371086321,0.7142857142857143,0.37209302325581395,0.8777632713317871,0.36531582474708557
0.9090909090909091,0.9090909090909091,0.25,0.08333333333333333,0.9508325457572937,0.8815268278121948
0.875501171325502,0.8790800249576862,0.375,0.125,0.9340135455131531,0.8626310229301453
0.8214545001363338,0.8228670511493235,0.6666666666666666,0.4411764705882353,0.8996236324310303,0.8641736507415771
0.8060563268066142,0.8142814080812071,0.7142857142857143,0.5757575757575758,0.8869327902793884,0.528465986251831
1.0,1.0,0.0,0.0,1.0,1.0000001192092896
0.8407452193184168,0.8426178506874951,0.8,0.4,0.860811710357666,0.18155449628829956
0.8733812957464928,0.8714089717733216,0.6666666666666666,0.3333333333333333,0.871856689453125,0.3878835141658783
0.8235280422252849,0.825416073448593,0.3333333333333333,0.2857142857142857,0.8769340515136719,0.2609170079231262
0.9707853324436351,0.9707272492332623,0.2727272727272727,0.16279069767441862,0.951725959777832,0.6137484908103943
0.7776360025684679,0.7809601623095571,0.7142857142857143,0.3333333333333333,0.8637785911560059,0.4828113317489624
0.9074630110818972,0.9061906260524848,0.3333333333333333,0.18604651162790697,0.9163170456886292,0.626329779624939
0.9479642681720435,0.9467912291213166,0.3333333333333333,0.09090909090909091,0.9909777641296387,0.9848434329032898
0.798482596981144,0.7986213971729013,0.16666666666666666,0.1,0.9593095183372498,0.9729998111724854
0.9701652509421433,0.9699435637483719,0.25,0.06666666666666667,0.9024156928062439,0.6343798637390137
1.0,1.0,0.0,0.0,1.0,1.0
0.8924318981996971,0.8937375870966963,0.375,0.21621621621621623,0.9238103628158569,0.7005962133407593
0.7656259538743069,0.811181798226979,0.7142857142857143,0.5142857142857142,0.8584110736846924,0.32021564245224
0.7664980216419848,0.7746569010268318,1.0,0.6,0.8847101330757141,0.6147598028182983
0.989939857375675,0.9892620402799597,0.1111111111111111,0.21153846153846154,0.9397559762001038,0.7054973840713501
0.9820383471596696,0.982822641989507,0.16666666666666666,0.12121212121212122,0.9268338680267334,0.7577412128448486
0.8791993220016793,0.8780286765338664,0.25,0.20512820512820512,0.9266045689582825,0.7337515950202942
1.0,1.0,0.0,0.0,1.0,1.0000001192092896
0.9680541886641048,0.9693718210349128,0.14285714285714285,0.08108108108108109,0.9550915956497192,0.5061933994293213
0.7135199814947175,0.7463155715192176,0.6666666666666666,0.6111111111111112,0.851272463798523,0.08795861899852753
0.9189057025451527,0.9190911651881715,0.3333333333333333,0.2222222222222222,0.8766253590583801,0.349996417760849
0.9061687101177387,0.906266773737333,0.2857142857142857,0.15384615384615385,0.924230694770813,0.6335564255714417
0.7485891665978559,0.7600617976457502,0.42857142857142855,0.4,0.8912280201911926,0.38319140672683716
1.0,1.0,0.0,0.0,0.9999999403953552,1.0
0.9696969696969697,0.9696969696969697,0.16666666666666666,0.03125,0.9548750519752502,0.6178759932518005
1.0,1.0,0.0,0.0,1.0,1.0
0.9117466247546486,0.9122896097352148,0.16666666666666666,0.15384615384615385,0.9170011281967163,0.43323656916618347
0.8884101343395618,0.8882647088816598,0.5,0.3333333333333333,0.8522710800170898,0.44307535886764526
0.8517918174797469,0.8497986092758496,0.5714285714285714,0.2894736842105263,0.9072469472885132,0.7548267245292664
0.909563543311127,0.9122317254748513,0.375,0.3333333333333333,0.9106174111366272,0.4759933650493622
1.0,1.0,0.0,0.0,1.0,1.0
0.9711752961273341,0.9709421063711174,0.1111111111111111,0.075,0.9586417078971863,0.4917663037776947
0.7242734337818391,0.7238078552114076,0.7142857142857143,0.5151515151515151,0.8740177154541016,0.4321204721927643
0.8426103917231427,0.8452941831184109,0.7142857142857143,0.5675675675675675,0.8480427265167236,0.44004637002944946
1.0,1.0,0.0,0.0,1.0,1.0
0.9511736991746281,0.9531624935354812,0.16666666666666666,0.17142857142857143,0.9440805315971375,0.5932465195655823
0.9671754789183336,0.9676439984791766,0.3333333333333333,0.07142857142857142,0.925447940826416,0.6717625260353088
0.795942604922313,0.7986951988369049,0.6666666666666666,0.48484848484848486,0.86455899477005,0.4385187029838562
0.9495477577177475,0.9498209768304363,0.2,0.07407407407407407,0.942227303981781,0.8990429639816284
0.8328639965295752,0.8983779313375062,0.3333333333333333,0.1388888888888889,0.9667375087738037,0.7013149857521057
1.0,1.0,0.0,0.0,1.0,1.0
0.9714869002400048,0.9722222222222222,0.3333333333333333,0.0975609756097561,0.9591420888900757,0.5976760983467102
0.8578309776452753,0.8559386761623627,0.5,0.24324324324324326,0.8397215008735657,0.253934383392334
0.7323230781795048,0.7349757440182824,0.6363636363636364,0.43859649122807015,0.892162024974823,0.19539274275302887
0.8694803584884027,0.8687492251928811,0.42857142857142855,0.3902439024390244,0.9152644276618958,0.3552476167678833
1.0,1.0,0.0,0.0,1.0,1.0
0.9484903734681386,0.9505871835110857,0.25,0.15384615384615385,0.93590247631073,0.838356077671051
0.7842426042065241,0.7865738991858031,0.3333333333333333,0.3076923076923077,0.9038206338882446,0.17458172142505646
1.0,1.0,0.0,0.0,1.0,1.0000001192092896
0.874521836862431,0.8726084921988946,0.6,0.2647058823529412,0.8743155598640442,0.27404165267944336
0.9696969696969697,0.9696969696969697,0.125,0.027777777777777776,0.9318780303001404,0.6882504820823669
0.8234464497209191,0.8214623472037623,0.375,0.2631578947368421,0.9219096302986145,0.8359522223472595
0.9976570053497636,0.9947992457966498,0.2,0.11764705882352941,0.946934700012207,0.5013288259506226
1.0,1.0,0.0,0.0,1.0,1.0000001192092896
0.8975889606391552,0.8977197762792041,0.3333333333333333,0.22580645161290322,0.9726225137710571,0.8576242923736572
1.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,0.0,0.0,0.9999998807907104,1.0
0.8888888888888888,0.8888888888888888,0.16666666666666666,0.12121212121212122,0.9543824195861816,0.9743320941925049
1.0,1.0,0.0,0.0,0.9999998807907104,1.0000001192092896
0.8361852546898254,0.8363958725709594,0.5,0.48717948717948717,0.8970043659210205,0.26024848222732544
0.997257168731239,0.9983402131046307,0.1111111111111111,0.044444444444444446,0.9684126973152161,0.9615700840950012
1.0,1.0,0.0,0.0,0.9999999403953552,1.0
0.965986857291902,0.9653179979268176,0.125,0.058823529411764705,0.9751071333885193,0.8975785374641418
1.0,1.0,0.0,0.0,1.0,1.0000001192092896
